batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_29_lm12_vol_contract_expand_lm12_1_08,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_08; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,112,54,58,48.214286,0.411472,0.510277,0.175161,100.334223026,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),2.913198,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_38_lm12_vol_contract_expand_lm12_1_17,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_17; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,120,53,67,44.166667,0.342408,0.591269,0.274582,100.315064062,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),2.153345,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_39_lm12_vol_contract_expand_lm12_1_18,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_18; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,89,46,43,51.685393,0.391152,0.445746,0.150447,100.29462828,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),2.962815,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_3_lx12_range_expansion_runner_lx12_0_02,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_range_expansion_runner,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_range_expansion_runner; tag=lx12_0_02; focus=raw V51 dryup-to-reaccel MDD compression,5m,597,40,18,22,45.0,0.27288,0.303354,0.113158,100.189852174,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),2.680793,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_73_lm12_failed_breakdown_inside_lm12_3_12,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_failed_breakdown_inside,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_failed_breakdown_inside; tag=lm12_3_12; focus=official leader EMA shelf repair and runner preservation,5m,597,5,3,2,60.0,0.124744,0.134677,0.00992,100.124743941,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),13.576774,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_34_lm12_vol_contract_expand_lm12_1_13,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_13; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,5,3,2,60.0,0.057305,0.057305,0.006846,100.050454646,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),8.3705,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_13_lx12_range_expansion_runner_lx12_0_12,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_range_expansion_runner,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_range_expansion_runner; tag=lx12_0_12; focus=raw V51 dryup-to-reaccel MDD compression,5m,597,2,2,0,100.0,0.045452,0.045452,0.0,100.045451536,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.045452,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_30_lm12_vol_contract_expand_lm12_1_09,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_09; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,30,11,19,36.666667,0.042258,0.165493,0.125961,100.039323163,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),1.31384,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_71_lm12_failed_breakdown_inside_lm12_3_10,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_failed_breakdown_inside,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_failed_breakdown_inside; tag=lm12_3_10; focus=official leader EMA shelf repair and runner preservation,5m,597,5,3,2,60.0,0.041992,0.044443,0.005137,100.039303071,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),8.650896,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_72_lm12_failed_breakdown_inside_lm12_3_11,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_failed_breakdown_inside,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_failed_breakdown_inside; tag=lm12_3_11; focus=official leader EMA shelf repair and runner preservation,5m,597,4,1,3,25.0,0.038037,0.047039,0.008998,100.038037222,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),5.227892,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_35_lm12_vol_contract_expand_lm12_1_14,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_14; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,1,1,0,100.0,0.036538,0.036538,0.0,100.03653776,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.036538,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_75_lm12_failed_breakdown_inside_lm12_3_14,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_failed_breakdown_inside,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_failed_breakdown_inside; tag=lm12_3_14; focus=official leader EMA shelf repair and runner preservation,5m,597,9,3,6,33.333333,0.026996,0.062979,0.039371,100.023582981,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),1.599616,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_40_lm12_vol_contract_expand_lm12_1_19,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_19; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,10,5,5,50.0,0.051699,0.095123,0.071722,100.023333091,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),1.32628,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_25_sx12_pullback_continuation_sx12_1_04,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_04; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_30_sx12_pullback_continuation_sx12_1_09,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_09; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_35_sx12_pullback_continuation_sx12_1_14,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_14; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_40_sx12_pullback_continuation_sx12_1_19,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_19; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_63_sx12_ema_band_reentry_sx12_3_02,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_02; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_68_sx12_ema_band_reentry_sx12_3_07,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_07; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_73_sx12_ema_band_reentry_sx12_3_12,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_12; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_78_sx12_ema_band_reentry_sx12_3_17,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_17; focus=short max raw cd baseline improvement,5m,597,3,1,2,33.333333,0.030381,0.030381,0.007685,100.022693097,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),3.95308,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_79_sm12_failed_breakout_inside_sm12_3_18,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_18; focus=short main official baseline improvement,5m,597,8,3,5,37.5,0.022456,0.041297,0.039436,100.001845084,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),1.0472,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_4_lm12_regime_flip_repair_lm12_0_03,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_regime_flip_repair,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_regime_flip_repair; tag=lm12_0_03; focus=official leader dryup-to-reaccel without trade-count cap,5m,597,1,1,0,100.0,0.000811,0.000811,0.0,100.000811485,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000811,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_19_lm12_regime_flip_repair_lm12_0_18,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_regime_flip_repair,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_regime_flip_repair; tag=lm12_0_18; focus=official leader dryup-to-reaccel without trade-count cap,5m,597,1,1,0,100.0,0.000811,0.000811,0.0,100.000811485,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000811,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_47_lm12_ema20_slope_proxy_lm12_2_06,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_ema20_slope_proxy,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_ema20_slope_proxy; tag=lm12_2_06; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,1,1,0,100.0,0.000811,0.000811,0.0,100.000811485,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000811,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_57_lm12_ema20_slope_proxy_lm12_2_16,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_ema20_slope_proxy,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_ema20_slope_proxy; tag=lm12_2_16; focus=official leader EMA shelf repair and runner preservation,5m,597,1,1,0,100.0,0.000811,0.000811,0.0,100.000811485,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000811,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_98_sm12_dd_sanitizer_sm12_4_17,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_17; focus=short main official baseline improvement,5m,597,17,5,12,29.411765,0.017032,0.071127,0.073653,99.997421793,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.965707,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_46_lx12_second_leg_absorption_lx12_2_05,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_05; focus=raw V51 absorption floor to cut MDD spikes,5m,597,3,2,1,66.666667,0.000313,0.000313,0.005109,99.995204005,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0613,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_33_lm12_vol_contract_expand_lm12_1_12,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_vol_contract_expand,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_vol_contract_expand; tag=lm12_1_12; focus=official leader absorption-floor for MDD compression without starving trades,5m,597,36,17,19,47.222222,0.02172,0.095282,0.10599,99.989191438,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.898975,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_4_sm12_regime_flip_reject_sm12_0_03,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_03; focus=short main official baseline improvement,5m,597,2,1,1,50.0,-0.018122,0.000263,0.018385,99.981878124,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.014329,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_9_sm12_regime_flip_reject_sm12_0_08,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_08; focus=short main official baseline improvement,5m,597,2,1,1,50.0,-0.018122,0.000263,0.018385,99.981878124,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.014329,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_14_sm12_regime_flip_reject_sm12_0_13,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_13; focus=short main official baseline improvement,5m,597,2,1,1,50.0,-0.018122,0.000263,0.018385,99.981878124,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.014329,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_19_sm12_regime_flip_reject_sm12_0_18,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_18; focus=short main official baseline improvement,5m,597,2,1,1,50.0,-0.018122,0.000263,0.018385,99.981878124,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.014329,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_94_lx12_asymmetric_trail_lx12_4_13,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_13; focus=raw V51 followthrough runner/fast-cut balance,5m,597,6,3,3,50.0,-0.00614,0.015665,0.037384,99.978275906,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.419044,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_93_lm12_dd_sanitizer_lm12_4_12,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_dd_sanitizer,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_dd_sanitizer; tag=lm12_4_12; focus=official leader reaction-based exits with no trade-count cap,5m,597,54,9,45,16.666667,0.014531,0.02465,0.057555,99.967080033,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.428277,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_42_sm12_ema20_slope_proxy_sm12_2_01,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_01; focus=short main official baseline improvement,5m,597,3,1,2,33.333333,-0.059346,0.000263,0.059609,99.940654284,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00442,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_47_sm12_ema20_slope_proxy_sm12_2_06,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_06; focus=short main official baseline improvement,5m,597,3,1,2,33.333333,-0.059346,0.000263,0.059609,99.940654284,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00442,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_52_sm12_ema20_slope_proxy_sm12_2_11,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_11; focus=short main official baseline improvement,5m,597,3,1,2,33.333333,-0.059346,0.000263,0.059609,99.940654284,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00442,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_57_sm12_ema20_slope_proxy_sm12_2_16,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_16; focus=short main official baseline improvement,5m,597,3,1,2,33.333333,-0.059346,0.000263,0.059609,99.940654284,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00442,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_21_sx12_pullback_continuation_sx12_1_00,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_00; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_26_sx12_pullback_continuation_sx12_1_05,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_05; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_31_sx12_pullback_continuation_sx12_1_10,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_10; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_36_sx12_pullback_continuation_sx12_1_15,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_15; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_64_sx12_ema_band_reentry_sx12_3_03,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_03; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_69_sx12_ema_band_reentry_sx12_3_08,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_08; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_74_sx12_ema_band_reentry_sx12_3_13,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_13; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_79_sx12_ema_band_reentry_sx12_3_18,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_18; focus=short max raw cd baseline improvement,5m,597,4,1,3,25.0,-0.073061,0.014257,0.087305,99.926938777,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.163297,121.7490287208,True,False,official_mdd_pass
