feature,bin,trades,wins,losses,win_rate_pct,avg_pnl_pct,sum_pnl_pct,median_pnl_pct,avg_mae_pct,avg_mfe_pct
ret10,"(-0.102, -0.0883]",56,24,32,42.857142857142854,0.7880263214270337,44.129473999913884,-0.9439791676873786,-3.32236546272961,3.7734187439013107
ret10,"(-0.0883, -0.0768]",55,29,26,52.72727272727272,1.2847054227220391,70.65879824971215,1.1181865284974124,-2.570134212478778,3.830412448057486
ret10,"(-0.116, -0.102]",55,31,24,56.36363636363636,1.9399500824725497,106.69725453599024,2.9425016709161564,-4.018797337623671,5.144997975339878
ret10,"(-0.131, -0.116]",56,32,24,57.14285714285714,2.2985594783924057,128.71933078997472,3.152452896398599,-4.361823037055387,5.775983536113421
ret10,"(-0.203, -0.167]",56,39,17,69.64285714285714,3.575409687802311,200.22294251692944,5.2415975938641175,-4.3579556664043775,8.660691801931888
ret10,"(-0.143, -0.131]",56,38,18,67.85714285714286,3.6064493437180123,201.9611632482087,4.819299520645584,-3.257273820228278,6.211967348487714
ret10,"(-0.167, -0.143]",55,44,11,80.0,4.789884104893681,263.44362576915245,5.385791466801313,-2.5536007157807594,7.666410542530847
ret10,"(-0.6880000000000001, -0.203]",56,46,10,82.14285714285714,19.74511459871831,1105.7264175282253,20.899748256434847,-5.1044424018313395,28.02624707706192
ret20,"(-0.0597, 0.0676]",56,19,37,33.92857142857143,-0.7465807934852927,-41.808524435176395,-1.7366362941163234,-3.298123192825588,2.9104566498106905
ret20,"(-0.0818, -0.0597]",56,19,37,33.92857142857143,-0.5805151367856133,-32.508847659994345,-1.703666138592786,-3.0495980379933885,3.0518295826387924
ret20,"(-0.152, -0.133]",56,26,30,46.42857142857143,0.9413800206293219,52.71728115524203,-2.313985529761788,-5.419251972359405,4.5804096472317
ret20,"(-0.0981, -0.0818]",55,31,24,56.36363636363636,1.0674275450132937,58.708514975731156,0.8209867950612457,-2.038667943983691,3.5856572890817553
ret20,"(-0.116, -0.0981]",56,32,24,57.14285714285714,1.345234806190058,75.33314914664325,2.9402487168317517,-2.887537003263206,3.8202898571732717
ret20,"(-0.133, -0.116]",55,28,27,50.90909090909091,1.8021466999455211,99.11806849700366,2.914011976047896,-3.8315055907520135,4.766184608687835
ret20,"(-0.171, -0.152]",56,41,15,73.21428571428571,3.35796000349999,188.04576019599943,4.540228479236244,-3.572834167052133,6.279941988539442
ret20,"(-0.188, -0.171]",55,46,9,83.63636363636363,5.328382291111632,293.06102601113975,5.729080325960412,-1.7152273808734493,9.140969496951733
ret20,"(-0.229, -0.188]",56,44,12,78.57142857142857,6.038527580413168,338.15754450313744,8.391229098958405,-3.5490226320075036,9.107784719779659
ret20,"(-0.689, -0.229]",56,47,9,83.92857142857143,19.98637967084382,1119.2372615672539,20.899748256434847,-4.93273094197105,28.22361927700484
ret3,"(-0.0426, -0.0354]",55,21,34,38.18181818181819,0.017972048412207155,0.9884626626713935,-1.6334698616031749,-3.048883124474606,3.0556328918213644
ret3,"(-0.0513, -0.0426]",56,25,31,44.642857142857146,0.7607676778088244,42.60298995729416,-0.9522265685268012,-3.5726437916869536,3.841948131703532
ret3,"(-0.0764, -0.0634]",56,30,26,53.57142857142857,1.0720539131259343,60.03501913505232,1.208055514858723,-3.406593277273928,4.589218993824226
ret3,"(-0.0354, -0.0194]",56,22,34,39.285714285714285,1.3124433473566157,73.49682745197047,-1.8032665189788504,-4.030429741702354,4.4623509474387335
ret3,"(-0.0634, -0.0513]",55,34,21,61.81818181818181,1.8651594319783005,102.58376875880653,1.7926295828065744,-2.2110178369000244,4.488304301883433
ret3,"(-0.0986, -0.0764]",56,31,25,55.35714285714286,1.9470586836352461,109.03528628357378,2.364995340862278,-4.513703570161007,5.166416386446648
ret3,"(-0.135, -0.0986]",55,36,19,65.45454545454545,2.6664507309497107,146.6547902022341,4.354011476264998,-3.719886365663067,7.09581676687529
ret3,"(-0.0194, 0.102]",56,34,22,60.71428571428571,3.3720184025938176,188.8330305452538,3.266293336272238,-3.5094518355899242,6.740976741683618
ret3,"(-0.17, -0.135]",56,52,4,92.85714285714286,6.0809343554153985,340.5323239032623,5.6209501757460085,-1.3291433720709915,8.373236532528592
ret3,"(-0.664, -0.17]",56,48,8,85.71428571428571,19.380334554586803,1085.298735056861,20.899748256434847,-4.977645704905506,27.60229396851319
ret5,"(-0.0731, -0.0657]",55,24,31,43.63636363636363,0.062279036958514035,3.425347032718272,-1.7345434106494038,-2.5353089244753697,3.0515187802075703
ret5,"(-0.0657, -0.0601]",56,21,35,37.5,0.20287555734273807,11.361031211193332,-1.7804202785538683,-2.782508034063622,3.6437638316154852
ret5,"(-0.0601, -0.0209]",56,29,27,51.78571428571429,1.4405990343044774,80.67354592105073,0.20875386433425577,-2.033451722623689,3.710418319721338
ret5,"(-0.11, -0.0939]",56,25,31,44.642857142857146,1.4543671228070651,81.44455887719565,-2.4557707498540555,-5.466992289108022,5.224806264054359
ret5,"(-0.0939, -0.0837]",55,30,25,54.54545454545454,1.7514871470523452,96.33179308787899,1.8172059330803678,-2.8471464827438675,5.113453650047557
ret5,"(-0.129, -0.11]",56,31,25,55.35714285714286,1.8112733500072404,101.43130760040546,3.0500152126562075,-5.519589113376404,6.386738027903898
ret5,"(-0.0837, -0.0731]",56,35,21,62.5,2.6828474110873235,150.23945502089012,2.812736188784977,-2.2377352824480043,5.237506344340426
ret5,"(-0.153, -0.129]",55,45,10,81.81818181818183,4.717996687774769,259.4898178276123,4.71297929792979,-2.778715842693414,7.043801514177997
ret5,"(-0.189, -0.153]",56,46,10,82.14285714285714,4.794861452380842,268.51224133332715,5.6209501757460085,-2.809490045282338,8.008503927429524
ret5,"(-0.657, -0.189]",56,47,9,83.92857142857143,19.592002429369785,1097.152136044708,20.899748256434847,-5.293842739379258,28.005846074360704
ret6,"(-0.0601, -0.00936]",56,23,33,41.07142857142857,0.5189881193930505,29.063334686010826,-1.2274858199621153,-2.300568438654838,3.2886630811340103
ret6,"(-0.0777, -0.0694]",55,24,31,43.63636363636363,0.5789335949620033,31.84134772291018,-1.7620066423148781,-2.700332818816877,3.817767327080058
ret6,"(-0.0694, -0.0601]",56,27,29,48.214285714285715,0.5715439724279519,32.006462455965305,-0.9192911387291949,-2.5084348478210337,3.6508395495726704
ret6,"(-0.0987, -0.0862]",55,24,31,43.63636363636363,0.9812240259272951,53.96732142600123,-2.1267390108015527,-4.730830556698999,4.419986653558285
ret6,"(-0.0862, -0.0777]",56,31,25,55.35714285714286,1.656377394546445,92.75713409460093,1.6184707532448495,-2.5642350679392556,4.668176099809189
ret6,"(-0.135, -0.116]",56,32,24,57.14285714285714,2.304171305041188,129.03359308230654,3.2134581268400706,-4.596262023208742,5.686404475738631
ret6,"(-0.116, -0.0987]",56,35,21,62.5,3.298671945836841,184.7256289668631,4.697617101239786,-4.187932383520275,5.991829869271329
ret6,"(-0.202, -0.16]",56,45,11,80.35714285714286,4.519235974750321,253.07721458601796,5.525841439148461,-2.824422758616477,7.686416058221724
ret6,"(-0.16, -0.135]",55,46,9,83.63636363636363,4.623751263153993,254.3063194734696,5.037383276180426,-2.4248618636581387,8.14703134836462
ret6,"(-0.68, -0.202]",56,46,10,82.14285714285714,19.451479954693472,1089.2828774628344,20.899748256434847,-5.497164967067591,28.09024247440423
rsi14,"(33.874, 52.779]",56,23,33,41.07142857142857,0.1736818225574763,9.726182063218673,-1.3212581762397106,-3.782335219587554,4.411678176677207
rsi14,"(23.868, 25.507]",55,27,28,49.09090909090909,0.852854228072919,46.906982544010546,-0.04866186148543992,-4.044961897663969,3.9801095519524137
rsi14,"(27.247, 30.448]",55,22,33,40.0,0.9223194650616611,50.72757057839136,-2.022342222157139,-4.78412747597721,6.183095701596319
rsi14,"(25.507, 27.247]",56,25,31,44.642857142857146,1.2415180068850884,69.52500838556495,-1.9298280707414657,-4.649902059974985,4.877505416564129
rsi14,"(20.453, 21.967]",56,32,24,57.14285714285714,1.7061623475288847,95.54509146161755,1.8442314187081232,-3.224760406841713,4.766361970931833
rsi14,"(21.967, 23.868]",56,34,22,60.71428571428571,2.233232317662979,125.06100978912683,2.2207104323507485,-3.4691606006365645,5.09615777745396
rsi14,"(30.448, 33.874]",56,30,26,53.57142857142857,2.676030279815388,149.85769566966172,1.3917832026470642,-4.008388160772656,6.603998583980266
rsi14,"(18.346, 20.453]",55,43,12,78.18181818181819,5.066355450285483,278.6495497657016,4.995187969924815,-1.663641124209459,7.3138893928414515
rsi14,"(14.779, 18.346]",56,47,9,83.92857142857143,5.71459691592302,320.01742729168916,4.928774084544829,-2.793659168753744,8.525095385969145
rsi14,"(5.875, 14.779]",56,50,6,89.28571428571429,17.929369935857103,1004.0447164079978,11.880330830850728,-1.925479348346456,23.7089705027128
shock_count_10,"(4.0, 9.0]",22,18,4,81.81818181818183,8.797118489346104,193.5366067656143,11.255559341218952,-2.3844997161945067,12.672607632333477
shock_count_10,"(3.0, 4.0]",43,28,15,65.11627906976744,11.130493093266814,478.61120301047305,7.271337593185812,-3.7117255503144504,16.822144635571348
shock_count_10,"(2.0, 3.0]",88,50,38,56.81818181818182,7.930679819721842,697.8998241355221,5.074696835437486,-5.120123456783149,13.111869167046017
shock_count_10,"(0.999, 2.0]",404,237,167,58.66336633663366,1.9307267327855708,780.0136000453706,2.286917446980496,-3.094733858416418,5.0808740822047245
shock_recency,"(3.0, 10.0]",37,15,22,40.54054054054054,0.23178023357550076,8.575868642293528,-1.9366693499491434,-3.6952087525157093,4.318680309508956
shock_recency,"(1.999, 3.0]",520,318,202,61.15384615384616,4.118241087143628,2141.4853653146865,3.24329293890506,-3.415738099180518,7.7863000609612145
shock_ref_low_distance_pct,"(-5.863, -4.455]",55,22,33,40.0,0.3598496002462269,19.791728013542482,-1.6334698616031749,-3.008605744689479,3.4433718511639
shock_ref_low_distance_pct,"(-4.455, -2.962]",56,26,30,46.42857142857143,0.38149369304824216,21.36364681070156,-1.4764761344209978,-2.6938152046463935,3.4609938670154734
shock_ref_low_distance_pct,"(-2.962, -0.149]",56,24,32,42.857142857142854,0.4101367309871415,22.967656935279923,-0.4860279101848737,-2.021512038367731,3.281693919538088
shock_ref_low_distance_pct,"(-7.262, -5.863]",56,30,26,53.57142857142857,1.6194431371405267,90.68881567986949,0.6919076201099683,-2.8739833021800165,4.355789705758368
shock_ref_low_distance_pct,"(-12.809, -10.777]",56,27,29,48.214285714285715,1.6829226173090288,94.24366656930562,-2.3363431124000424,-5.731607394835178,5.81184576053252
shock_ref_low_distance_pct,"(-8.625, -7.262]",55,30,25,54.54545454545454,1.9876817311341692,109.32249521237931,2.6874766148226072,-4.935664693233508,5.56397433485453
shock_ref_low_distance_pct,"(-10.777, -8.625]",56,38,18,67.85714285714286,3.3285768414764036,186.4003031226786,3.6735104247978514,-2.5931754710915524,5.982679624440118
shock_ref_low_distance_pct,"(-16.609, -12.809]",55,40,15,72.72727272727273,4.393972955311025,241.66851254210636,5.708587318372309,-3.8951492935948475,7.1492449785219705
shock_ref_low_distance_pct,"(-23.575, -16.609]",56,50,6,89.28571428571429,6.099209136906039,341.55571166673815,5.452315981657917,-1.0806347840947972,8.790829536689065
shock_ref_low_distance_pct,"(-83.602, -23.575]",56,46,10,82.14285714285714,18.25104816793533,1022.0586974043786,17.943913144731507,-5.5363155580605765,27.602858462846743
stop_distance_pct,"(0.882, 1.839]",56,26,30,46.42857142857143,0.1424603940982355,7.977782069501188,-1.1209526773179657,-1.5501023338326918,2.2488840601154516
stop_distance_pct,"(1.839, 2.178]",56,32,24,57.14285714285714,1.2890580351806271,72.18724997011512,1.8469209671869122,-1.6830330336397827,3.4268624702888446
stop_distance_pct,"(2.776, 3.121]",56,29,27,51.78571428571429,1.5293555260451217,85.64390945852682,0.9175889565470433,-3.1112795094126136,4.875594841766757
stop_distance_pct,"(2.473, 2.776]",56,31,25,55.35714285714286,1.5464768786390803,86.6027052037885,2.9318296192725968,-3.1187782586670676,4.673860020025954
stop_distance_pct,"(2.178, 2.473]",55,32,23,58.18181818181818,1.7083053285526788,93.95679307039734,2.5001539632856757,-2.542965979966775,3.6351496342072496
stop_distance_pct,"(3.428, 3.853]",56,31,25,55.35714285714286,1.9421223918553872,108.75885394390168,3.2929417565669485,-4.151259835804971,5.1927291623078
stop_distance_pct,"(3.121, 3.428]",55,32,23,58.18181818181818,2.030596028145137,111.68278154798254,3.240897804415622,-3.683079476545143,5.11625653172301
stop_distance_pct,"(3.853, 4.527]",55,40,15,72.72727272727273,5.291695882744753,291.0432735509614,8.238310584599526,-3.90610859623704,8.362615617255932
stop_distance_pct,"(4.527, 5.765]",56,41,15,73.21428571428571,5.811418091468534,325.4394131222379,8.765040839625671,-4.118933287852697,9.788518007539185
stop_distance_pct,"(5.765, 27.006]",56,39,17,69.64285714285714,17.263722714635133,966.7684720195675,20.899748256434847,-6.474436285714426,28.139908671463555
target_distance_pct,"(2.206, 4.598]",56,26,30,46.42857142857143,0.1424603940982355,7.977782069501188,-1.1209526773179657,-1.5501023338326918,2.2488840601154516
target_distance_pct,"(4.598, 5.445]",56,32,24,57.14285714285714,1.2890580351806271,72.18724997011512,1.8469209671869122,-1.6830330336397827,3.4268624702888446
target_distance_pct,"(6.939, 7.803]",56,29,27,51.78571428571429,1.5293555260451217,85.64390945852682,0.9175889565470433,-3.1112795094126136,4.875594841766757
target_distance_pct,"(6.183, 6.939]",56,31,25,55.35714285714286,1.5464768786390803,86.6027052037885,2.9318296192725968,-3.1187782586670676,4.673860020025954
target_distance_pct,"(5.445, 6.183]",55,32,23,58.18181818181818,1.7083053285526788,93.95679307039734,2.5001539632856757,-2.542965979966775,3.6351496342072496
target_distance_pct,"(8.57, 9.633]",56,31,25,55.35714285714286,1.9421223918553872,108.75885394390168,3.2929417565669485,-4.151259835804971,5.1927291623078
target_distance_pct,"(7.803, 8.57]",55,32,23,58.18181818181818,2.030596028145137,111.68278154798254,3.240897804415622,-3.683079476545143,5.11625653172301
target_distance_pct,"(9.633, 11.317]",55,40,15,72.72727272727273,5.291695882744753,291.0432735509614,8.238310584599526,-3.90610859623704,8.362615617255932
target_distance_pct,"(11.317, 14.412]",56,41,15,73.21428571428571,5.811418091468534,325.4394131222379,8.765040839625671,-4.118933287852697,9.788518007539185
target_distance_pct,"(14.412, 67.514]",56,39,17,69.64285714285714,17.263722714635133,966.7684720195675,20.899748256434847,-6.474436285714426,28.139908671463555
upper_wick_ratio,"(0.0499, 0.068]",56,24,32,42.857142857142854,0.5437009281196686,30.447251974701445,-0.7505650299380304,-4.5850603852457255,4.300180604056969
upper_wick_ratio,"(0.138, 0.178]",56,22,34,39.285714285714285,2.0383245853794856,114.14617678125119,-2.0611760198858313,-4.326964331845452,5.33930393901158
upper_wick_ratio,"(0.178, 0.228]",56,23,33,41.07142857142857,2.597742819945423,145.47359791694367,-1.6606538501190053,-4.744007442301215,8.0409182207898
upper_wick_ratio,"(0.108, 0.138]",55,25,30,45.45454545454545,2.8634673975439138,157.49070686491527,-1.4671709293153543,-5.210442294340244,6.849362532547559
upper_wick_ratio,"(0.068, 0.0882]",55,36,19,65.45454545454545,3.1924467111080923,175.58456911094507,2.2550572010656498,-3.238804430982922,6.045464827931109
upper_wick_ratio,"(0.0882, 0.108]",56,35,21,62.5,4.4012932102825,246.47241977582,3.7091245390592356,-3.1864878035167545,7.775046885744542
upper_wick_ratio,"(0.0204, 0.035]",55,39,16,70.9090909090909,5.104585034545209,280.75217689998647,3.952970267883426,-2.114259693477433,7.992275230130187
upper_wick_ratio,"(0.035, 0.0499]",56,40,16,71.42857142857143,5.866882546328237,328.5454225943813,4.932716301685629,-2.8051804469446857,10.472173277585684
upper_wick_ratio,"(-0.001, 0.00748]",56,41,15,73.21428571428571,5.876444894809383,329.0809141093255,4.597141208788196,-2.819262699205488,9.54343302667293
upper_wick_ratio,"(0.00748, 0.0204]",56,48,8,85.71428571428571,6.1083571058698265,342.06799792871027,4.431327870229838,-1.3172097906356357,9.169596915213068
vol_ratio,"(1.866, 2.206]",56,27,29,48.214285714285715,2.142614469202914,119.98641027536317,-0.3540973208192786,-4.568046281718821,6.072514093584188
vol_ratio,"(1.4520000000000002, 1.866]",56,28,28,50.0,2.7670757311132266,154.95624094234068,0.0003242980586128652,-2.922365367741918,6.053733896699216
vol_ratio,"(2.93, 3.217]",56,30,26,53.57142857142857,3.141936830444682,175.9484625049022,0.9244904209069844,-3.1046028286241274,6.916529754562973
vol_ratio,"(4.411, 5.044]",56,42,14,75.0,3.241564918887817,181.52763545771774,3.9059895812098167,-2.9429193425445055,6.230614231636437
vol_ratio,"(3.557, 3.959]",56,33,23,58.92857142857143,3.5859659313255148,200.81409215422883,2.8813284418681793,-3.636998360532106,6.8156902753871265
vol_ratio,"(2.206, 2.548]",55,28,27,50.90909090909091,3.8431975433626753,211.37586488494713,0.032448895992808716,-5.660002901135594,8.36541587719106
vol_ratio,"(3.959, 4.411]",55,37,18,67.27272727272727,4.278943702026407,235.34190361145235,3.2914898944732562,-3.2194261084918088,8.704198243157636
vol_ratio,"(5.044, 9.728]",56,40,16,71.42857142857143,5.01117815100218,280.6259764561221,3.9186323718455194,-2.6223064114450336,9.110713186204652
vol_ratio,"(3.217, 3.557]",55,34,21,61.81818181818181,5.1303199063082525,282.1675948469539,4.149662576099806,-3.2089280660683825,8.386111526744077
vol_ratio,"(2.548, 2.93]",56,34,22,60.71428571428571,5.4878045146955685,307.31705282295184,3.4113564102337373,-2.489313126209248,8.953816929096133
