symbol,trades,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p25_net_ret_pct,p75_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,mfe_mae_ratio,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct
MAGIC_5m,5,40.0,-0.8930343824774576,-0.691309220580747,-0.7415214994487362,0.10638501819472354,-5.908676892814059,3.270668628121233,0.48279641125929,5.005735632526087,1.7717930545712246,4.2029728344438855,11.922269172350362,14.495367951652518,16.553846975094245,17.06846673095468,3.250184659821209,2.3692003948667217,5.438331068498656,0.6492921117731982,40.0,20.0,20.0
DOGE_5m,5,40.0,-0.9345173437182975,-0.6443812709030139,-0.9021850613155058,0.7229197080292149,-4.1760835879685,1.0610784417894958,0.28566002962445247,3.062917973314625,1.9593988121383354,4.997897834769804,6.078289810976751,6.4384204697124,6.7265249967009195,6.798551128448049,4.389956574827307,0.6943957354281993,13.93321175842272,1.4332595952860563,40.0,20.0,0.0
SUI_5m,5,20.0,-1.5062520923878964,-1.125229035210249,-1.8582782913862148,-0.6308662816525956,-4.015584028901484,0.38424563134138423,0.0781003089136593,2.486822235120907,1.3239875389408073,2.495733788395893,5.219216716325899,6.127044358969233,6.853306473083902,7.034872001612569,1.1813580465642026,0.9925110529639847,2.207593913473591,0.47504724297543777,20.0,20.0,0.0
UNFI_5m,4,75.0,4.399944906728614,2.8270741506273422,0.5272922544325426,6.699726802923414,-1.0736770995470395,12.075585971546046,12.940801629087218,2.2284991077007654,1.3731561168368378,2.583738390414286,4.125659203004537,4.639632807201286,5.050811690558686,5.153606411398037,7.528262823846193,7.061701772799333,14.490109972997042,3.378176279196904,25.0,25.0,0.0
PEOPLE_5m,4,75.0,4.2001668574559226,3.770346445616848,1.0315801060110867,6.938933197061683,-3.6819984655728364,12.684080757059382,4.456647858493168,5.088176289651974,4.865563276719842,7.615284282237333,9.177612183842943,9.69838815104481,10.115008924806306,10.219164118246681,9.550318324145247,7.0782288668721165,17.327761446611706,1.8769629392692442,50.0,50.0,25.0
1000SATS_5m,4,50.0,2.3779317202652193,-0.5533019874604617,-3.8804724307372203,5.705102163541978,-5.520858189699087,14.380448821045473,2.0420460894457597,6.51944144916396,6.494188896605258,8.495657471616914,9.29882993151638,9.566554084816202,9.78073340745606,9.834278238116024,10.195962227116716,6.822634324063792,23.839844804612312,1.5639318654244876,100.0,50.0,0.0
UNI_5m,4,50.0,2.0456685134451638,-0.27141950125712844,-3.500909117751272,5.2751581299393075,-7.204181823550247,14.539442071023778,1.8111392094225327,4.701077065353088,3.0792198592089925,5.519608395036874,9.309529056764063,10.572835944006455,11.583481453800372,11.836142831248853,10.91059153984578,1.0342489779417985,35.48389741013247,2.3208705979863167,50.0,25.0,25.0
BIGTIME_5m,4,50.0,1.8718548632176173,2.1706209419233202,-2.227219124850941,6.2696949299918785,-6.274358178189331,9.59979539443658,1.9566075985828675,6.3570160001942595,4.794967190808119,9.672755809465079,12.88246960577203,13.95237420454101,14.808297883556198,15.022278803309996,6.859621157997481,5.327537477687305,15.381369405154985,1.079063063202588,50.0,50.0,25.0
EGLD_5m,4,75.0,1.8273083683113442,3.397443025768423,1.503819278024301,3.7209321160554665,-2.5101346498166484,3.966562865999428,3.0802553942514033,3.2977103998075465,3.4852439097565524,4.2965292568872435,4.568239946141677,4.658810175893154,4.731266359694336,4.749380405644632,4.45359095343571,5.450028713326372,6.528965959969468,1.3505100246812518,50.0,0.0,0.0
SQD_5m,4,75.0,0.7786712404106553,2.832931863185808,-1.6352899033634354,5.2468930069598985,-10.815474792922199,9.496852401858295,1.237571409862732,5.379108827269868,2.2615699273967227,5.901610562292248,12.33583032913526,14.480570251416253,16.196362189241057,16.62531017369726,7.454326374202242,7.289208303960049,13.879365079365074,1.385792073291374,25.0,25.0,25.0
LQTY_5m,4,50.0,0.7333195357137468,-0.09316794072882548,-0.6306739623820923,1.2708255573670135,-0.913185326847713,3.5369068652948066,2.959733414467705,1.7930403302793885,2.1638025279908324,2.3407747558528094,2.4382072460599225,2.4706847427956267,2.49666674018419,2.5031622395313313,2.2918144986041167,1.4565094833390857,5.027613282653458,1.278172308732738,0.0,0.0,0.0
BCH_5m,4,50.0,0.6729630334801889,0.317096449251344,-0.5888575892463004,1.5789170719778334,-1.8511134119102606,3.6952526967910204,2.2073278316647724,1.2113357166960048,0.9425663358830216,1.4301781225645405,2.148407670978765,2.3878175204501724,2.579345400027299,2.627227369921581,2.4578671681560857,1.809352723574631,4.415272953085064,2.029055310001157,0.0,0.0,0.0
OMG_5m,4,75.0,-0.29511883728476684,2.2814637045771713,-1.210694438678753,3.197039305971158,-7.63860843943308,3.4411552062568327,0.8723201288519414,4.836965303835639,2.6596250354921747,6.375069423272811,10.396431786083724,11.736885907020689,12.809249203770266,13.077340027957662,3.371035515801585,3.628078764117537,5.228124116813603,0.696931919922685,50.0,25.0,25.0
