axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,FORM,short,2460,2461,2461,1767963900000000000,1767963900000000000,0.3856,0.39480126216806655,-0.024106060668442317,stop,4.865481095278966,True,747
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,XAN,short,2462,2463,2663,1767964500000000000,1768024500000000000,0.01796,0.01766,0.016187542468856366,timeout,2.9620352121067017,False,748
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BROCCOLI714,short,2469,2470,2537,1767966600000000000,1767986700000000000,0.03452,0.0292259408088899,0.1803424729054323,target,2.5423080512268834,False,749
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TAC,short,2494,2495,2496,1767974100000000000,1767974400000000000,0.004585,0.0046746641942056405,-0.01998088454712574,stop,3.887468803390986,False,750
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2497,2498,2501,1767975000000000000,1767975900000000000,0.39653,0.406941955128907,-0.026385848295265666,stop,2.4234995218084796,False,751
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2503,2504,2509,1767976800000000000,1767978300000000000,0.4113,0.4118847069042289,-0.0022195887694486985,stop,3.5861227565701945,False,752
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GUN,short,2507,2508,2510,1767978000000000000,1767978600000000000,0.02601,0.02689272629440282,-0.03362397941879711,stop,3.790605987524057,False,753
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GUN,short,2511,2512,2523,1767979200000000000,1767982500000000000,0.02658,0.02662973920657335,-0.0026678067474680037,stop,3.541015696879941,False,754
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2513,2514,2538,1767979800000000000,1767987000000000000,0.42309,0.4238250392114283,-0.002534298692677272,stop,2.8495294810425236,False,755
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,IRYS,short,2524,2525,2572,1767983100000000000,1767997200000000000,0.052405,0.05245975482663124,-0.0018437491904450313,stop,2.6470786129224377,False,756
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TRADOOR,short,2527,2528,2537,1767984000000000000,1767986700000000000,2.165,2.168139444565059,-0.0022479901525378257,stop,2.370627905369707,False,757
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BULLA,short,2529,2530,2534,1767984600000000000,1767985800000000000,0.03166,0.03170279815077476,-0.002149980231120762,stop,2.960194055350825,False,758
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RVV,short,2532,2533,2567,1767985500000000000,1767995700000000000,0.004078,0.0040825442440052505,-0.0019130911837448076,stop,2.62520069319441,False,759
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TRADOOR,short,2542,2543,2559,1767988500000000000,1767993300000000000,2.224,2.2281090221241726,-0.0026441746267222613,stop,2.383986199926662,False,760
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BULLA,short,2545,2546,2710,1767989400000000000,1768038600000000000,0.03362,0.03366976088338602,-0.0022779102102436825,stop,3.1831006079176816,False,761
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TRADOOR,short,2562,2563,2569,1767994500000000000,1767996300000000000,2.309,1.900124051826158,0.21438381801487263,target,2.3653078638202314,False,762
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,IRYS,short,2578,2579,2591,1767999300000000000,1768002900000000000,0.053885,0.05394506890448481,-0.0019135198398053436,stop,2.4705087253653133,False,763
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GUN,short,2579,2580,2585,1767999600000000000,1768001100000000000,0.02542,0.025465245469753803,-0.002576753725289626,stop,2.6171811223176293,False,764
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RIVER,short,2590,2591,2592,1768002900000000000,1768003200000000000,14.565,15.425152328948762,-0.05656297145114695,stop,3.6643497717072826,False,765
