symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,plan_id
ONT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1544,1545,1545,1581904200,1581904200,0.8293,0.8127120068560141,-0.0208024034052646,stop,100.28031492642168,0.01,0.0004,84
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2985,2986,2986,1581904200,1581904200,2.82,2.7682433764212995,-0.019153412616560426,stop,100.26110782393064,0.01,0.0004,85
VET,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,682,683,699,1581904500,1581909300,0.006494,0.006896886414117283,0.06123979274981264,target,100.32250751857069,0.01,0.0004,86
ONT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1643,1644,1665,1581933900,1581940200,0.87,0.865,-0.006547126436781658,time,100.31593927715889,0.01,0.0004,87
LINK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,8875,8876,8897,1581943200,1581949500,4.126,4.26,0.031676975278720175,time,100.31891733618286,0.01,0.0004,90
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3115,3116,3122,1581943200,1581945000,2.983,2.9416677250044865,-0.014655942003189293,stop,100.30123703127848,0.01,0.0004,88
BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,17223,17224,17230,1581945300,1581947100,376.12,371.13816989885936,-0.014045320911253411,stop,100.28714940065947,0.01,0.0004,89
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3206,3207,3207,1581970500,1581970500,2.83,2.7922441042737907,-0.014141305910321344,stop,100.30473093119643,0.01,0.0004,91
XTZ,short,short_main_v6_timeout210,3755,3756,3768,1582135200,1582138800,3.693,3.696100902886901,-0.001638965972081329,stop,99.86108293827839,0.01,0.0004,57060
ADA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5637,5638,5638,1582181400,1582181400,0.05655,0.05936925280638938,0.04905416103252671,target,100.35393457543067,0.01,0.0004,92
ATOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3571,3572,3593,1582181400,1582187700,4.052,4.212,0.03868667324777899,time,100.51579170568904,0.01,0.0004,102
BAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1892,1893,1893,1582181400,1582181400,0.2471,0.24291223596026298,-0.017747648886025955,stop,100.33612411147891,0.01,0.0004,93
BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,18010,18011,18032,1582181400,1582187700,373.28,385.83,0.032820874410630106,time,100.54878186744762,0.01,0.0004,103
BNB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2757,2758,2763,1582181400,1582182900,21.549,22.618623565170086,0.04883680751636201,target,100.35696432119592,0.01,0.0004,99
BTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,47278,47279,47279,1582181400,1582181400,9455.59,9359.492890346868,-0.010962994551702443,stop_first_same_bar,100.32512426765918,0.01,0.0004,94
DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4484,4485,4506,1582181400,1582187700,104.85,105.97,0.00988192656175504,time,100.55871802423049,0.01,0.0004,104
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9957,9958,9979,1582181400,1582187700,8.713,8.968,0.02846661310685197,time,100.58734368543566,0.01,0.0004,105
ETH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,24360,24361,24382,1582181400,1582187700,255.16,261.66,0.02467421225897484,time,100.61216282012226,0.01,0.0004,106
IOTA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2181,2182,2182,1582181400,1582181400,0.2603,0.25533499635287016,-0.01987415922831279,stop,100.30518549271622,0.01,0.0004,95
LINK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9669,9670,9691,1582181400,1582187700,4.236,4.406,0.03933220018885732,time,100.65173579741702,0.01,0.0004,107
LTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,11972,11973,11982,1582181400,1582184100,68.41,73.3984678229793,0.07212015528401264,target,100.47692052775504,0.01,0.0004,101
NEO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,732,733,733,1582181400,1582181400,13.874,13.602321795360236,-0.02038182244772699,stop,100.28474146790323,0.01,0.0004,96
ONT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2468,2469,2490,1582181400,1582187700,0.8334,0.8615,0.03291730261579064,time,100.6848676338775,0.01,0.0004,108
TRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,10244,10245,10266,1582181400,1582187700,0.01979,0.02044,0.03204487114704393,time,100.71713196997536,0.01,0.0004,109
VET,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1605,1606,1606,1582181400,1582181400,0.006343,0.006227515973078205,-0.01900653112435666,stop,100.26568081730315,0.01,0.0004,97
XLM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,8805,8806,8827,1582181400,1582187700,0.06862,0.07116,0.03621544739143103,time,100.7536071299181,0.01,0.0004,110
XMR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4773,4774,4782,1582181400,1582183800,75.91,79.56697992022114,0.0473752064315788,target,100.40450864021156,0.01,0.0004,100
XRP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,12833,12834,12855,1582181400,1582187700,0.272,0.2777,0.020155882352941214,time,100.77391490843753,0.01,0.0004,111
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3909,3910,3931,1582181400,1582187700,3.44,3.617,0.05065348837209296,time,100.82496041170779,0.01,0.0004,112
ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4197,4198,4198,1582181400,1582181400,60.91,63.52816852483819,0.04218421482249548,target,100.30797710749236,0.01,0.0004,98
ATOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4965,4966,4966,1582599600,1582599600,4.282,4.234890115718607,-0.011801841261418233,stop,100.81306120992812,0.01,0.0004,113
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5304,5305,5311,1582599900,1582601700,2.984,3.1024472247194703,0.03889411016068047,target,100.85227155301145,0.01,0.0004,114
IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1257,1258,1279,1582682100,1582688400,0.00552,0.005665,0.025468115942029048,time,100.87795672646075,0.01,0.0004,115
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5679,5680,5688,1582712400,1582714800,2.669,2.635870334453048,-0.013212763412121386,stop,100.8646279607035,0.01,0.0004,116
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,11729,11730,11737,1582713000,1582715100,8.799,8.694039372195096,-0.012728699602784754,stop,100.85178920520492,0.01,0.0004,117
TRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,12023,12024,12024,1582715100,1582715100,0.01694,0.016642983766527758,-0.018333425824807657,stop,100.833299617238,0.01,0.0004,118
QTUM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1656,1657,1657,1582715400,1582715400,2.201,2.1773165504255823,-0.011560313300507863,stop,100.82164297189101,0.01,0.0004,119
XRP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,14613,14614,14635,1582715400,1582721700,0.2361,0.242,0.02418941126641241,time,100.84603113375503,0.01,0.0004,120
BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,19866,19867,19867,1582738200,1582738200,316.03,313.14560195146214,-0.00992697544074248,stop,100.83602017301142,0.01,0.0004,121
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,11814,11815,11836,1582738500,1582744800,8.276,8.409,0.015270565490575283,time,100.85141840351002,0.01,0.0004,122
ATOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5498,5499,5520,1582759500,1582765800,3.651,3.6053825844191554,-0.013294498926552855,stop,100.82512639508246,0.01,0.0004,124
LTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,13899,13900,13919,1582759500,1582765200,63.12,62.36399642025282,-0.012777243025145468,stop,100.8385323726863,0.01,0.0004,123
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,11905,11906,11906,1582765800,1582765800,7.542,7.422351234951327,-0.016664328433926377,stop,100.80832456487607,0.01,0.0004,125
ADA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7587,7588,7593,1582766400,1582767900,0.04696,0.046399217974730685,-0.012741695597728175,stop,100.75710955594658,0.01,0.0004,129
BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,19960,19961,19981,1582766400,1582772400,304.43,319.1247560263364,0.04746973697183723,target,100.85878697493493,0.01,0.0004,134
DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6434,6435,6439,1582766400,1582767600,81.51,80.50121397785465,-0.01317622404791261,stop,100.76994935614754,0.01,0.0004,128
IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1538,1539,1539,1582766400,1582766400,0.004978,0.00492828903410335,-0.010786132160837658,stop,100.79745124575939,0.01,0.0004,126
IOTA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4131,4132,4137,1582766400,1582767900,0.2121,0.2094530128678235,-0.013279901613279166,stop,100.74372911092917,0.01,0.0004,130
NEO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2682,2683,2694,1582766400,1582769700,10.814,11.217519448540376,0.03651454120033062,target,100.81093229053776,0.01,0.0004,133
ONT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4418,4419,4424,1582766400,1582767900,0.6651,0.6564030461599866,-0.01387615973539833,stop,100.72974975015434,0.01,0.0004,131
TRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,12194,12195,12195,1582766400,1582766400,0.01594,0.01572783946637556,-0.014109945647706379,stop,100.78322878017434,0.01,0.0004,127
ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6147,6148,6158,1582766400,1582769400,48.44,50.61320111785439,0.04406377204488834,target,100.77413507746563,0.01,0.0004,132
XTZ,short,short_main_v6_timeout210,5870,5871,5879,1582769700,1582772100,2.792,2.797151981248754,-0.002641866757077093,stop,99.85844474152498,0.01,0.0004,57061
VET,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3661,3662,3670,1582798200,1582800600,0.005215,0.005404886840603288,0.03561166646275895,target,100.92958190546052,0.01,0.0004,136
ATOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5628,5629,5635,1582798500,1582800300,3.367,3.4860845708163053,0.03456815290059558,target,100.8936519946301,0.01,0.0004,135
DASH,short,short_main_v6_timeout210,6727,6728,6736,1582854300,1582856700,93.2,93.2620458859337,-0.0014652854904082294,stop,99.85698153022324,0.01,0.0004,57062
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7755,7756,7777,1583335200,1583341500,2.827,2.875,0.016179129819596707,time,100.94591143354339,0.01,0.0004,137
BAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6731,6732,6741,1583633100,1583635800,0.2297,0.22776260859187852,-0.009234442351421212,stop,100.92765813101873,0.01,0.0004,139
IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4427,4428,4437,1583633100,1583635800,0.005477,0.005430102936282071,-0.009362545867797922,stop,100.91820873273292,0.01,0.0004,140
IOTA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7020,7021,7032,1583633100,1583636400,0.2235,0.22101151109874548,-0.011934178529103034,stop,100.89726778205421,0.01,0.0004,142
NEO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5571,5572,5581,1583633100,1583635800,11.782,11.687540262521486,-0.008817292266042642,stop,100.9093104793193,0.01,0.0004,141
VET,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6444,6445,6445,1583633100,1583633100,0.005863,0.005815810852249347,-0.00884863512717946,stop,100.93697909816483,0.01,0.0004,138
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,8832,8833,8834,1583658300,1583658600,2.89,2.868057807881023,-0.008392454020407425,stop,100.88880002524776,0.01,0.0004,143
ATOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,8680,8681,8689,1583714100,1583716500,3.203,3.1640424284416615,-0.012962838450933023,stop,100.80042430117457,0.01,0.0004,150
BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,23119,23120,23120,1583714100,1583714100,293.31,289.8704661003767,-0.012526616547759417,stop,100.87616207212896,0.01,0.0004,144
DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9593,9594,9602,1583714100,1583716500,77.8,77.03754841098255,-0.010600148959093092,stop,100.78973930604725,0.01,0.0004,151
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,15066,15067,15074,1583714100,1583716200,6.693,6.594332361952432,-0.015541915142322926,stop,100.82490086293417,0.01,0.0004,148
IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4697,4698,4706,1583714100,1583716500,0.004834,0.004787778470815812,-0.010361756140709088,stop,100.7792957190455,0.01,0.0004,152
IOTA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7290,7291,7291,1583714100,1583714100,0.1972,0.1949423547564982,-0.012248505291591138,stop,100.8638062500796,0.01,0.0004,145
LINK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,14778,14779,14787,1583714100,1583716500,3.941,3.893138337559944,-0.012944547688418106,stop,100.7662502950511,0.01,0.0004,153
LTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,17081,17082,17082,1583714100,1583714100,53.44,52.81095419647408,-0.012571066682745524,stop,100.85112659373715,0.01,0.0004,146
QTUM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4985,4986,4986,1583714100,1583714100,1.954,1.9351163259016397,-0.010464111616356275,stop,100.84057341928403,0.01,0.0004,147
XLM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,13914,13915,13922,1583714100,1583716200,0.05174,0.05119595728456176,-0.01131493458519981,stop,100.81349259135594,0.01,0.0004,149
XRP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,17942,17943,17951,1583714100,1583716500,0.2143,0.21233745211471866,-0.009957946268228301,stop,100.75621604599021,0.01,0.0004,154
ADA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,10755,10756,10756,1583716800,1583716800,0.04339,0.04290953246263154,-0.011873232020476165,stop,100.74425302668402,0.01,0.0004,155
NEO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5850,5851,5851,1583716800,1583716800,10.187,10.039000937370462,-0.015328228392022946,stop,100.72881071748826,0.01,0.0004,156
ONT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7586,7587,7598,1583716800,1583720100,0.62,0.6458578406140806,0.04090619453883972,target,100.83960727328872,0.01,0.0004,161
TRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,15362,15363,15370,1583716800,1583718900,0.01503,0.015690498606648434,0.04314534974374142,target,100.79837449412615,0.01,0.0004,160
VET,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6723,6724,6736,1583716800,1583720400,0.00501,0.00523755006411398,0.044619174473848354,target,100.94348996968752,0.01,0.0004,163
XMR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9891,9892,9892,1583716800,1583716800,57.36,56.681238896919304,-0.012633352564168287,stop,100.71608529169661,0.01,0.0004,157
ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9315,9316,9327,1583716800,1583720100,42.56,45.078382963861905,0.05837253204562733,target,100.89846990535901,0.01,0.0004,162
ETH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,29479,29480,29480,1583717100,1583717100,206.14,203.08640401228786,-0.015613214260755437,stop,100.70036027350497,0.01,0.0004,158
XTZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9028,9029,9034,1583717100,1583718600,2.602,2.745015868091204,0.05416382324796456,target,100.75490343865357,0.01,0.0004,159
BAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7100,7101,7104,1583743800,1583744700,0.1918,0.1984922506138579,0.03409181759049997,target,101.14863440154963,0.01,0.0004,170
BNB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,7965,7966,7986,1583743800,1583749800,16.744,17.375774642713633,0.03693140484434023,target,101.29397732570276,0.01,0.0004,176
DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9692,9693,9696,1583743800,1583744700,73.02,75.34953049490778,0.031102636194300006,target,101.18009429332305,0.01,0.0004,171
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,15165,15166,15168,1583743800,1583744400,6.318,6.5578013954735495,0.03715526993883347,target,100.96833404611293,0.01,0.0004,165
ETH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,29568,29569,29571,1583743800,1583744400,195.6,204.06646411211995,0.04248458135030644,target,101.01123002012879,0.01,0.0004,166
IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4796,4797,4805,1583743800,1583746200,0.004587,0.004542424612057445,-0.010517764975486043,stop,101.25658184752912,0.01,0.0004,175
