batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,legacy_equity_cd_value,official_pass_mdd_lt_5,verdict,description
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I097_hybrid_cover_hyb27,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,1230,339,891,27.560976,-3.702651,0.597392,4.288646,0.139296198,92.167497,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb27; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I097_hybrid_cover_hyb27,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,1239,342,897,27.602906,-3.855781,0.589459,4.456835,0.132259641,91.85923,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb27; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I097_hybrid_cover_hyb27,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,1241,342,899,27.558421,-3.874976,0.588453,4.474954,0.13149934,91.823474,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb27; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I067_mdd_compress_mdd32,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,827,161,666,19.467956,-2.379991,0.360746,2.788976,0.129347004,94.89741,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd32; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I067_mdd_compress_mdd32,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,788,152,636,19.28934,-2.335213,0.341292,2.714066,0.125749255,95.0141,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd32; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I067_mdd_compress_mdd32,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,1179,229,950,19.42324,-3.76275,0.301239,4.051783,0.074347214,92.337925,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd32; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I037_mdd_compress_mdd02,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,906,171,735,18.874172,-3.005769,0.224147,3.222693,0.069552693,93.868405,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd02; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I037_mdd_compress_mdd02,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,1010,192,818,19.009901,-3.32551,0.214561,3.534391,0.06070673,93.257635,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd02; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I037_mdd_compress_mdd02,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,1426,279,1147,19.565217,-4.7141,0.218491,4.921837,0.044392261,90.596083,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd02; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I047_mdd_compress_mdd12,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,919,210,709,22.850925,-2.948066,0.050612,3.017869,0.016770734,94.123034,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd12; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I041_mdd_compress_mdd06,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,970,187,783,19.278351,-3.825606,0.016828,3.930253,0.004281622,92.394497,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd06; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I041_mdd_compress_mdd06,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,973,184,789,18.910586,-3.872338,0.016828,3.962761,0.004246498,92.318353,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd06; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I047_mdd_compress_mdd12,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,988,220,768,22.267206,-3.534187,0.00296,3.537042,0.000836874,93.053776,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd12; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I066_mdd_compress_mdd31,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,1113,127,986,11.410602,-4.327445,0.003102,4.330413,0.00071639,91.529538,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd31; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I066_mdd_compress_mdd31,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,1129,131,998,11.603189,-4.335594,0.003102,4.338562,0.000715045,91.513947,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd31; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I011_edge_preserve_edge11,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,3249,1329,1920,40.904894,4.787267,9.832707,5.369837,1.831099688,99.160361,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge11; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I016_edge_preserve_edge16,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2750,1151,1599,41.854545,5.106125,10.529203,5.761657,1.827460744,99.050271,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge16; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I006_edge_preserve_edge06,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2790,1074,1716,38.494624,4.332525,10.554352,6.066906,1.739659778,98.002769,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge06; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I016_edge_preserve_edge16,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,2788,1152,1636,41.319943,4.353137,10.246822,5.990593,1.710485377,98.101765,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge16; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I021_edge_preserve_edge21,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,3019,1217,1802,40.311361,3.736049,9.426739,5.52144,1.707297132,98.008324,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge21; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I021_edge_preserve_edge21,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2970,1201,1769,40.43771,3.988858,9.193123,5.389263,1.705821997,98.384626,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge21; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I006_edge_preserve_edge06,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,3502,1333,2169,38.063963,4.883033,12.048425,7.145038,1.686264512,97.3891,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge06; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I011_edge_preserve_edge11,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2911,1187,1724,40.776366,3.746257,9.349358,5.544783,1.686153974,97.993752,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge11; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I011_edge_preserve_edge11,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,3270,1316,1954,40.244648,3.632449,9.636343,5.744029,1.677627854,97.679771,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge11; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I026_edge_preserve_edge26,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2607,1005,1602,38.550058,4.068647,10.235315,6.103814,1.676872244,97.716491,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge26; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I016_edge_preserve_edge16,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2728,1127,1601,41.312317,4.169636,10.178936,6.111669,1.665491834,97.803132,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge16; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I001_edge_preserve_edge01,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2911,1249,1662,42.906218,3.719615,9.189907,5.519116,1.665105047,97.99521,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge01; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I031_edge_preserve_edge31,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,3517,1509,2008,42.905886,4.436579,10.478743,6.330451,1.65529175,97.825273,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge31; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I006_edge_preserve_edge06,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,3511,1325,2186,37.738536,4.102585,12.339102,7.637843,1.615521878,96.151393,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge06; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I031_edge_preserve_edge31,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,3525,1499,2026,42.524823,3.693564,10.312925,6.445765,1.599953596,97.009721,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge31; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I031_edge_preserve_edge31,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,3493,1479,2014,42.341827,3.248053,10.014842,6.533539,1.532835842,96.502301,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge31; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I025_edge_preserve_edge25,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,1901,689,1212,36.244082,2.608022,9.137638,5.984477,1.526889819,96.467468,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge25; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I026_edge_preserve_edge26,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,3114,1173,1941,37.668593,3.883455,11.686182,7.764647,1.505050049,95.817271,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge26; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I026_edge_preserve_edge26,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,3156,1181,1975,37.420786,3.38256,12.020322,8.027901,1.497318065,95.08311,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge26; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I015_edge_preserve_edge15,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2109,766,1343,36.320531,2.506353,8.496906,5.681299,1.49559204,96.682661,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge15; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I095_hybrid_cover_hyb25,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,2318,1048,1270,45.211389,2.893921,9.724399,6.550679,1.484487152,96.153671,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb25; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I095_hybrid_cover_hyb25,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,2271,1030,1241,45.354469,2.785553,8.983595,6.113977,1.469353625,96.501268,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb25; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I001_edge_preserve_edge01,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,3998,1686,2312,42.171086,3.027659,10.877863,7.439545,1.462167675,95.36287,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge01; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I001_edge_preserve_edge01,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,3995,1688,2307,42.252816,3.424568,10.69087,7.313797,1.461740102,95.860305,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge01; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I095_hybrid_cover_hyb25,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,2311,1043,1268,45.131977,2.693638,9.491831,6.534473,1.452578005,95.98315,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb25; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I015_edge_preserve_edge15,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,2155,780,1375,36.194896,2.102856,8.36898,5.782212,1.447366542,96.199052,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge15; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I025_edge_preserve_edge25,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,1934,693,1241,35.832472,2.210203,9.053832,6.275459,1.442736153,95.796044,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge25; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I010_edge_preserve_edge10,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,1991,695,1296,34.907082,2.162027,9.271575,6.506311,1.425012706,95.515048,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge10; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I015_edge_preserve_edge15,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2146,780,1366,36.346692,1.987149,8.616074,6.10308,1.41175846,95.762792,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge15; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I025_edge_preserve_edge25,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,1928,689,1239,35.736515,2.000761,8.870686,6.31017,1.405776076,95.564339,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge25; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I020_edge_preserve_edge20,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,1787,624,1163,34.918858,1.94822,8.412909,6.023418,1.396700089,95.807452,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge20; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I020_edge_preserve_edge20,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,1842,643,1199,34.907709,1.827985,8.722897,6.359929,1.371540091,95.351797,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge20; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I010_edge_preserve_edge10,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2321,788,1533,33.950883,1.87709,10.43614,7.752368,1.346187343,93.979203,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge10; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I030_edge_preserve_edge30,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,1849,656,1193,35.478637,1.646321,8.550528,6.360362,1.344345994,95.181246,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge30; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I035_edge_preserve_edge35,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,2428,861,1567,35.461285,1.683822,9.279878,6.95101,1.335040175,94.61577,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge35; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I010_edge_preserve_edge10,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,2346,794,1552,33.844842,1.741499,10.69602,8.089289,1.322244766,93.511335,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge10; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I035_edge_preserve_edge35,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2390,845,1545,35.355649,1.696133,9.253676,7.023924,1.317450935,94.553073,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge35; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I020_edge_preserve_edge20,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,1837,639,1198,34.784976,1.507269,8.404466,6.38066,1.317178131,95.030436,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge20; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I035_edge_preserve_edge35,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2415,852,1563,35.279503,1.331504,8.95116,6.993644,1.279899269,94.244739,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge35; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I030_edge_preserve_edge30,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2098,719,1379,34.270734,1.01481,8.795107,7.15133,1.229856189,93.790908,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge30; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I030_edge_preserve_edge30,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,2128,727,1401,34.163534,0.674239,8.710444,7.392303,1.178312655,93.232094,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge30; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I005_edge_preserve_edge05,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2712,933,1779,34.402655,0.397779,9.588447,8.38653,1.143315216,91.97789,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge05; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I005_edge_preserve_edge05,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,edge_preserve,long,5m,597,2748,943,1805,34.315866,0.193098,9.669915,8.641219,1.119045282,91.535193,False,mdd_fail,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=edge_preserve; tag=edge05; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I024_edge_preserve_edge24,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2355,775,1580,32.908705,-0.018081,7.504702,6.997632,1.072463096,92.985552,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge24; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I005_edge_preserve_edge05,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2733,933,1800,34.13831,-0.195204,9.282105,8.672334,1.070312223,91.149391,False,mdd_fail,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge05; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I009_edge_preserve_edge09,8V5_V51P_V001_core_base,core_base,edge_preserve,long,5m,597,2556,780,1776,30.516432,-0.419164,8.254902,8.012631,1.030236157,91.601791,False,mdd_fail,8V6 improvement from 8V5_V51P_V001_core_base; group=edge_preserve; tag=edge09; focus=preserve top V51 firing density while compressing stop/hold
