period,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time36,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,36,27489,27489,100.0,11503,15986,0,41.845829240787225,0.3062056708481564,0.38636021493412953,7.514419388017308,1.3023742680934787,45.27993015387973,54.72006984612027,25.010149514351195,0.01332883589930865,2.2382612032054348,-52.05876454638619,263.8309961685824,0.0030620567084815643
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time36,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,36,3965,3965,100.0,2112,1853,0,53.266078184110974,0.141946203195022,0.22203501720190277,2.356092080659588,1.2355534907757628,33.417402269861284,66.58259773013872,27.951828499369483,0.013013657624259446,1.5168520067927354,-25.737728254535984,65.71645569620253,0.0014194620319502198
ALL,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time72,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,72,260728,260728,100.0,92765,167963,0,35.579224325734096,-0.028869100743288228,0.05115135980063208,3.823722389222263,0.9715236965214253,57.39659722009144,42.60340277990856,41.88314258537633,0.007535635684395979,1.7257982911285914,-52.05876454638619,264.022490421456,-0.00028869100743288226
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time72,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,72,233239,233239,100.0,82696,150543,0,35.45547699998714,-0.07183353919119792,0.008169728700282194,2.9344938038373387,0.9276939142416537,57.53969104652309,42.460308953476904,41.79890584336239,0.006852862731726252,1.6654006175402107,-37.998082001162494,125.7279474068663,-0.0007183353919119792
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time72,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,72,229274,229274,100.0,80865,148409,0,35.27002625679318,-0.07632526717384926,0.003676203307473716,2.9370491020269522,0.9235069349440432,57.77454050611932,42.225459493880685,41.65857881835708,0.0067463196795315246,1.6679695753880857,-37.998082001162494,125.7279474068663,-0.0007632526717384926
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time72,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,72,27489,27489,100.0,10069,17420,0,36.62919713339882,0.3356760867554207,0.415842423724911,8.09089709494666,1.2829645431808638,56.182472989195674,43.81752701080432,42.5978755138419,0.01332883589930865,2.2382612032054348,-52.05876454638619,264.022490421456,0.003356760867554207
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds3atr__time72,bear_body20_range22_vol20_cp20,all,0.0,3.0,3atr,72,3965,3965,100.0,1831,2134,0,46.17906683480454,0.18789822411130067,0.26800542628181356,2.7703889295422717,1.253093447189521,43.95964691046658,56.04035308953341,49.913240857503155,0.013013657624259446,1.5168520067927354,-25.737728254535984,78.10271756329114,0.0018789822411130067
ALL,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time6,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,6,260702,260702,100.0,132600,128102,0,50.86267078887005,-0.03098202480820234,0.0490375902278888,2.389132910883957,0.9427315631142233,8.365490099807444,91.63450990019257,5.747869214658882,0.007511269480686202,2.864308309627954,-65.16545269066505,194.11541850220263,-0.0003098202480820234
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time6,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,6,233238,233238,100.0,119088,114150,0,51.05857536079027,-0.05424114364023529,0.025769164025374863,1.8033401672338403,0.897142265901246,8.431730678534374,91.56826932146562,5.745538891604284,0.006854306340527248,2.77518146559291,-55.77773207869108,53.842907231555884,-0.0005424114364023529
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time6,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,6,229273,229273,100.0,117139,112134,0,51.091493546994194,-0.054253787818873134,0.02575651478704169,1.808164290851436,0.8976530473561413,8.530005713712473,91.46999428628753,5.742542732899207,0.006747787789106024,2.7794546719139936,-55.77773207869108,53.842907231555884,-0.0005425378781887313
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time6,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,6,27464,27464,100.0,13512,13952,0,49.19895135450044,0.16654602493494144,0.24664468280806454,5.149878234164122,1.2535092197406272,7.802942033207108,92.1970579667929,5.767659481503059,0.013090528470068453,3.621217967691079,-65.16545269066505,194.11541850220263,0.0016654602493494145
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time6,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,6,3965,3965,100.0,1949,2016,0,49.15510718789407,-0.0535100039759646,0.02650059626254041,1.4981995552397944,0.8545987818633471,2.749054224464061,97.25094577553594,5.918789407313997,0.013013657624259446,2.5280866779878894,-42.84288042422664,44.05779667721518,-0.000535100039759646
ALL,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time12,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,12,260702,260702,100.0,130871,129831,0,50.199461454074005,-0.030764521141610345,0.049255180930761935,2.6371422149535015,0.9537381155696093,13.261885217604775,86.73811478239523,11.125211927794954,0.007511269480686202,2.864308309627954,-65.16545269066505,234.65719823788538,-0.00030764521141610343
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time12,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,12,233238,233238,100.0,117546,115692,0,50.397448100223805,-0.0545303960041006,0.02547979591426512,2.112119372121423,0.9160146849706251,13.327588128864079,86.67241187113592,11.119315891921557,0.006854306340527248,2.77518146559291,-55.77773207869108,70.22690663032752,-0.000545303960041006
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time12,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,12,229273,229273,100.0,115385,113888,0,50.32646670126879,-0.05476846688507169,0.025241629766835052,2.1150010758158695,0.9159979814041792,13.428532797145762,86.57146720285424,11.110584325236726,0.006747787789106024,2.7794546719139936,-55.77773207869108,70.22690663032752,-0.0005476846688507169
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time12,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,12,27464,27464,100.0,13325,14139,0,48.51806000582581,0.17106715382115914,0.2511676208695068,5.299508038665099,1.214225956481109,12.703903291581705,87.29609670841829,11.175284008156131,0.013090528470068453,3.621217967691079,-65.16545269066505,234.65719823788538,0.0017106715382115914
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time12,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,12,3965,3965,100.0,2161,1804,0,54.50189155107188,-0.04076413494662605,0.0392515656796458,1.9381643080459356,0.9172923796538046,7.490542244640605,92.50945775535939,11.62421185372005,0.013013657624259446,2.5280866779878894,-42.84288042422664,55.25782436708858,-0.0004076413494662605
ALL,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time24,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,24,260702,260702,100.0,129476,131226,0,49.66436774554856,-0.020305906544765006,0.05971798064749402,3.081829275669676,0.9751883264407886,20.437894607636306,79.56210539236369,21.112822302859204,0.007511269480686202,2.864308309627954,-65.16545269066505,235.56725991189427,-0.00020305906544765007
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time24,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,24,233238,233238,100.0,116091,117147,0,49.77362179404729,-0.047121153429119406,0.032892003372229486,2.486463296459269,0.941047006141501,20.45721537656814,79.54278462343186,21.101072723998662,0.006854306340527248,2.77518146559291,-55.77773207869108,76.10479166666664,-0.00047121153429119405
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time24,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,24,229273,229273,100.0,113931,115342,0,49.69228823280543,-0.047994151019032164,0.03201865644354524,2.490687872773732,0.9402211663567656,20.576779646971076,79.42322035302892,21.08050664491676,0.006747787789106024,2.7794546719139936,-55.77773207869108,76.10479166666664,-0.00047994151019032164
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time24,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,24,27464,27464,100.0,13385,14079,0,48.736527818234784,0.20742255809305368,0.28753757312230294,6.131378335221732,1.2115227877179056,20.273812991552578,79.72618700844743,21.212605592775997,0.013090528470068453,3.621217967691079,-65.16545269066505,235.56725991189427,0.002074225580930537
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time24,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,24,3965,3965,100.0,2160,1805,0,54.476670870113495,0.003359244157783546,0.08339260119826288,2.2280204177913223,1.0056614086420705,13.543505674653217,86.4564943253468,22.29029003783102,0.013013657624259446,2.5280866779878894,-42.84288042422664,51.45198971518985,3.359244157783546e-05
ALL,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,36,260702,260702,100.0,126263,134439,0,48.43192610720286,-0.03122174141887928,0.04879777769219765,3.348595323079917,0.9665978636006012,26.230715529608517,73.76928447039148,30.334815229649177,0.007511269480686202,2.864308309627954,-65.16545269066505,232.63157709251095,-0.0003122174141887928
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,36,233238,233238,100.0,113277,119961,0,48.567128855503825,-0.06098534597837214,0.01902226292679859,2.7697145666098355,0.9331976728567798,26.222570936125333,73.77742906387466,30.32043234807364,0.006854306340527248,2.77518146559291,-55.77773207869108,200.7944791666666,-0.0006098534597837213
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,36,229273,229273,100.0,110968,118305,0,48.399942426714006,-0.0643005827132226,0.01570569956660404,2.7719894933794826,0.9299016059618588,26.366820340816403,73.63317965918358,30.28530616339473,0.006747787789106024,2.7794546719139936,-55.77773207869108,200.7944791666666,-0.000643005827132226
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,36,27464,27464,100.0,12986,14478,0,47.28371686571512,0.22154564862798207,0.30166631515404374,6.420293679749051,1.1978328377064094,26.29988348383338,73.70011651616662,30.456961840955433,0.013090528470068453,3.621217967691079,-65.16545269066505,232.63157709251095,0.002215456486279821
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,36,3965,3965,100.0,2309,1656,0,58.23455233291299,0.13071560532285592,0.21079992529297342,2.6277263622134757,1.1979484444395077,17.881462799495587,82.11853720050442,32.3515762925599,0.013013657624259446,2.5280866779878894,-42.84288042422664,65.71645569620253,0.0013071560532285592
ALL,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,72,260702,260702,100.0,116515,144187,0,44.6927910027541,-0.014358605295424928,0.06566766176928283,3.93279141373314,0.9876845588322496,37.58927817968408,62.41072182031592,54.80190025392977,0.007511269480686202,2.864308309627954,-65.16545269066505,230.01881938325988,-0.00014358605295424927
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,72,233238,233238,100.0,104252,128986,0,44.69769077080064,-0.04469974008950214,0.03531438566476375,3.37542767629163,0.9608320412779134,37.57878218815116,62.42121781184884,54.781420694740994,0.006854306340527248,2.77518146559291,-55.85800323362975,125.7279474068663,-0.00044699740089502137
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,72,229273,229273,100.0,102145,127128,0,44.551691651437366,-0.04864058407624909,0.03137196470963475,3.380274734804229,0.9575772133777961,37.77767116058149,62.22232883941851,54.683704579257046,0.006747787789106024,2.7794546719139936,-55.85800323362975,125.7279474068663,-0.0004864058407624909
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,72,27464,27464,100.0,12263,15201,0,44.65117972618701,0.24331345984807135,0.32344283698286497,7.0700382573788945,1.176901809564099,37.678415380134,62.32158461986601,54.97582289542674,0.013090528470068453,3.621217967691079,-65.16545269066505,230.01881938325988,0.0024331345984807133
2026,bear_body20_range22_vol20_cp20__all__slip0bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,0.0,5.0,5atr,72,3965,3965,100.0,2107,1858,0,53.13997477931905,0.18317645748261277,0.263281770190689,3.073632398609885,1.2199696433486704,26.078184110970998,73.921815889029,60.431778058007566,0.013013657624259446,2.5280866779878894,-42.84288042422664,78.10271756329114,0.0018317645748261277
ALL,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,6,260736,260736,100.0,130857,129879,0,50.18754602356407,-0.03308093390261862,0.046937841233874955,3.4549396012618097,0.9406348387531684,0.0,100.0,6.0,0.007532669035327052,0.0,-87.37218117231097,371.8989361063894,-0.0003308093390261862
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,6,233240,233240,100.0,117444,115796,0,50.353284170811186,-0.04408016370761065,0.035934209976379895,1.902566565779576,0.9136948370660175,0.0,100.0,6.0,0.006857294061274078,0.0,-70.11590848948089,53.812133727459965,-0.0004408016370761065
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,6,229274,229274,100.0,115554,113720,0,50.399958128701904,-0.04377073775033827,0.03624375975356315,1.9071882905282174,0.9147141201258593,0.0,100.0,6.0,0.0067463196795315246,0.0,-70.11590848948089,53.812133727459965,-0.0004377073775033827
2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,6,27496,27496,100.0,13413,14083,0,48.78164096595869,0.060222105074554125,0.1402782163610988,9.081635692547781,1.0632807002365814,0.0,100.0,6.0,0.013261664487324269,0.0,-87.37218117231097,371.8989361063894,0.0006022210507455412
2026,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,6,3966,3966,100.0,1890,2076,0,47.655068078668684,-0.061968042408485004,0.018039173260819306,1.612928547032197,0.8314292952359548,0.0,100.0,6.0,0.013272710198349798,0.0,-58.690598288089326,44.028979999547495,-0.0006196804240848501
ALL,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,12,260736,260736,100.0,130709,130027,0,50.13078362788414,-0.0029802056547478945,0.07705061459108856,3.35907641753999,0.9954552706726423,0.0,100.0,12.0,0.007532669035327052,0.0,-82.71277106881737,336.450129140932,-2.9802056547478946e-05
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,12,233240,233240,100.0,117307,115933,0,50.29454638998456,-0.03354151294919864,0.04647707788195414,2.1910731826351526,0.9464583315059053,0.0,100.0,12.0,0.006857294061274078,0.0,-82.71277106881737,85.28031540771156,-0.0003354151294919864
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,12,229274,229274,100.0,115177,114097,0,50.23552605179829,-0.03344976209584327,0.04656886545033685,2.1947625247810216,0.9468170250968105,0.0,100.0,12.0,0.0067463196795315246,0.0,-82.71277106881737,85.28031540771156,-0.00033449762095843274
2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,12,27496,27496,100.0,13402,14094,0,48.74163514693046,0.2562618409468556,0.33639639950665806,8.13622018482347,1.2834007238740408,0.0,100.0,12.0,0.013261664487324269,0.0,-82.12451453161819,336.450129140932,0.0025626184094685563
2026,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,12,3966,3966,100.0,2130,1836,0,53.70650529500757,-0.03884561913986884,0.04117084919981109,1.966051905535497,0.9193964260697842,0.0,100.0,12.0,0.013272710198349798,0.0,-58.48542215926608,55.22676790786109,-0.00038845619139868837
ALL,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,24,260736,260736,100.0,132600,128136,0,50.8560382916053,-0.019230473088059443,0.060793844449720476,4.279337589694423,0.9774433720445337,0.0,100.0,24.0,0.007532669035327052,0.0,-90.52024212464255,358.23192619199614,-0.00019230473088059443
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,24,233240,233240,100.0,118894,114346,0,50.97496141313669,-0.0011648523976302294,0.07886669428008182,2.6655521428739264,0.9984777879823755,0.0,100.0,24.0,0.006857294061274078,0.0,-90.52024212464255,76.0695662308769,-1.1648523976302294e-05
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,24,229274,229274,100.0,116751,112523,0,50.922040876854766,-0.0017404614508002602,0.07829085489115621,2.671040159698317,0.9977361742027606,0.0,100.0,24.0,0.0067463196795315246,0.0,-90.52024212464255,76.0695662308769,-1.7404614508002604e-05
2025Q4,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,24,27496,27496,100.0,13706,13790,0,49.84725050916497,-0.17247550399567185,-0.09251250899927149,10.646911927957948,0.8917377145451698,0.0,100.0,24.0,0.013261664487324269,0.0,-75.85919655656964,358.23192619199614,-0.0017247550399567186
2026,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,24,3966,3966,100.0,2143,1823,0,54.03429147755925,0.03211104020360634,0.1121559025646323,2.3261439957884003,1.0575036899410408,0.0,100.0,24.0,0.013272710198349798,0.0,-59.49847929533089,51.421694346783674,0.0003211104020360634
ALL,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,260736,260736,100.0,132349,128387,0,50.75977233676976,0.016785835911005655,0.09682456573730056,4.301227035203288,1.0178426039305515,0.0,100.0,36.0,0.007532669035327052,0.0,-92.97892451549748,346.70038657672694,0.00016785835911005656
