id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
78,XLM,short,short_max_v7_devw120,15265,15266,15285,1584119400,1584125100,0.0376,0.0376604694367483,-0.0024056474508332474,stop,98.94903380746509,0.01,0.0004
82,IOTA,short,short_max_v7_devw120,8663,8664,8672,1584126000,1584128400,0.1288,0.12902514748214905,-0.002544989147795417,stop,98.94651556529284,0.01,0.0004
85,VET,short,short_max_v7_devw120,8087,8088,8096,1584126000,1584128400,0.002554,0.0025585430065838675,-0.002575622521168141,stop,98.94396707655403,0.01,0.0004
81,IOST,short,short_max_v7_devw120,6070,6071,6080,1584126000,1584128700,0.002572,0.002575698833749389,-0.002236050558754398,stop,98.94175463942535,0.01,0.0004
86,VET,short,short_max_v7_devw120,8107,8108,8119,1584132000,1584135300,0.002729,0.00273706954960855,-0.0037482442671959763,stop,98.93804606077921,0.01,0.0004
83,ONT,short,short_max_v7_devw120,8950,8951,8992,1584126000,1584138300,0.3563,0.3569157701978865,-0.002525253545241445,stop,98.93554762426348,0.01,0.0004
84,TRX,short,short_max_v7_devw120,16726,16727,16768,1584126000,1584138300,0.01028,0.010298468557470493,-0.002593330471169585,stop,98.93298189856012,0.01,0.0004
58,NEO,short,short_max_v7_devw120,7137,7138,7257,1584102900,1584138600,6.388,6.421703406230903,-0.006048359212323806,stop,98.92699807643544,0.01,0.0004
87,VET,short,short_max_v7_devw120,8128,8129,8130,1584138300,1584138600,0.002866,0.0029867922558050766,-0.04124213505988137,stop,98.88619847027807,0.01,0.0004
88,BAT,short,short_max_v7_devw120,8418,8419,8427,1584139200,1584141600,0.1421,0.14233843032495572,-0.002475094522339382,stop,98.8837509433964,0.01,0.0004
90,XTZ,short,short_max_v7_devw120,10437,10438,10447,1584139800,1584142500,1.87,1.8755927026120116,-0.003781832145232288,stop,98.8800113259168,0.01,0.0004
92,ADA,short,short_max_v7_devw120,12238,12239,12247,1584161700,1584164100,0.02676,0.02682078732138854,-0.003066425689154361,stop,98.87697924384806,0.01,0.0004
93,ATOM,short,short_max_v7_devw120,10172,10173,10181,1584161700,1584164100,1.684,1.6881483668496002,-0.0032573473108538967,stop,98.8737584772236,0.01,0.0004
94,BAT,short,short_max_v7_devw120,8493,8494,8502,1584161700,1584164100,0.1238,0.12410322075746295,-0.0032432948283876765,stop,98.87055170972828,0.01,0.0004
95,BNB,short,short_max_v7_devw120,9358,9359,9367,1584161700,1584164100,10.066,10.092308843088816,-0.003406821045397445,stop,98.86718336696494,0.01,0.0004
96,BTC,short,short_max_v7_devw120,53879,53880,53888,1584161700,1584164100,5346.77,5360.818575426947,-0.003420602661567939,stop,98.86380151345928,0.01,0.0004
97,IOST,short,short_max_v7_devw120,6189,6190,6198,1584161700,1584164100,0.002339,0.002344319116932243,-0.0030689389400210035,stop,98.86076744375704,0.01,0.0004
98,ONT,short,short_max_v7_devw120,9069,9070,9078,1584161700,1584164100,0.3246,0.3253557202485563,-0.0031227507663887702,stop,98.85768026838403,0.01,0.0004
99,QTUM,short,short_max_v7_devw120,6477,6478,6486,1584161700,1584164100,1.165,1.167399562660483,-0.002855476751262719,stop,98.85485741030713,0.01,0.0004
100,TRX,short,short_max_v7_devw120,16845,16846,16854,1584161700,1584164100,0.00979,0.009816938020111802,-0.003544034856552502,stop,98.85135395970312,0.01,0.0004
101,VET,short,short_max_v7_devw120,8206,8207,8215,1584161700,1584164100,0.002517,0.002524571778401815,-0.0037992327675500973,stop,98.84759836667232,0.01,0.0004
102,XLM,short,short_max_v7_devw120,15406,15407,15415,1584161700,1584164100,0.03736,0.03744684183902382,-0.003119069773550897,stop,98.84451524110978,0.01,0.0004
103,XMR,short,short_max_v7_devw120,11374,11375,11383,1584161700,1584164100,34.84,34.92071198385498,-0.0031112926188988413,stop,98.84143989900289,0.01,0.0004
104,XTZ,short,short_max_v7_devw120,10510,10511,10519,1584161700,1584164100,1.521,1.5265440422314152,-0.004431760419641306,stop,98.83705948319124,0.01,0.0004
105,XTZ,short,short_max_v7_devw120,10534,10535,10541,1584168900,1584170700,1.756,1.8447413273216995,-0.04890502481154866,stop,98.78872319472798,0.01,0.0004
106,XTZ,short,short_max_v7_devw120,10540,10541,10549,1584170700,1584173100,1.828,1.8321563512460353,-0.0030685570711301616,stop,98.7856918063769,0.01,0.0004
108,IOST,short,short_max_v7_devw120,6229,6230,6230,1584173700,1584173700,0.002575,0.0026328126579773592,-0.02275851565898099,stop,98.76320964923832,0.01,0.0004
89,NEO,short,short_max_v7_devw120,7258,7259,7459,1584139200,1584199200,6.536,6.16,0.060238961038961,timeout,98.82270358061976,0.01,0.0004
91,LINK,short,short_max_v7_devw120,16204,16205,16405,1584141900,1584201900,2.686,2.386,0.12493344509639562,timeout,98.94616618874042,0.01,0.0004
109,IOST,short,short_max_v7_devw120,6230,6231,6400,1584174000,1584224700,0.002627,0.002630578694834663,-0.0021604211277503663,stop,98.94402853486098,0.01,0.0004
107,VET,short,short_max_v7_devw120,8244,8245,8445,1584173100,1584233100,0.002872,0.002603,0.10254229734921241,timeout,99.04548801481047,0.01,0.0004
110,ETC,short,short_max_v7_devw120,17024,17025,17033,1584301500,1584303900,5.052,5.0572796240428515,-0.001843965221490195,stop,99.04366165045802,0.01,0.0004
111,XTZ,short,short_max_v7_devw120,11104,11105,11108,1584339900,1584340800,1.611,1.6716506860227838,-0.037081913757403974,stop,99.00693436526262,0.01,0.0004
112,BTC,short,short_max_v7_devw120,54478,54479,54480,1584341400,1584341700,5642.49,5789.717002950376,-0.026229049964851623,stop,98.98096578697928,0.01,0.0004
