symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,return,score,same_bar,plan_id
RIVER,short,short_max_v7_devw120,1689,1690,1698,1767732600,1767735000,19.601,19.636982001990873,-0.002632359065523703,stop,103.73916467629802,0.01,0.0004,-0.002632359065523703,2.3582608571145114,False,724
WIF,short,short_max_v7_devw120,1708,1709,1709,1767738300,1767738300,0.4841,0.4962773350897398,-0.025337358909485273,stop,103.70681296014742,0.01,0.0004,-0.025337358909485273,3.8526641916992634,True,727
MELANIA,short,short_max_v7_devw120,1710,1711,1711,1767738900,1767738900,0.1489,0.15130389867119928,-0.01668788320929668,stop,103.68950648832055,0.01,0.0004,-0.01668788320929668,3.946251610407453,True,728
OXT,short,short_max_v7_devw120,1711,1712,1745,1767739200,1767749100,0.03175,0.027089627460824835,0.17123531299626307,target,104.19412983341026,0.01,0.0004,0.17123531299626307,4.718575833394418,False,735
MELANIA,short,short_max_v7_devw120,1712,1713,1913,1767739500,1767799500,0.1568,0.1461,0.07243750855578371,fail_fast_or_timeout,104.47806646014479,0.01,0.0004,0.07243750855578371,4.314703426821021,False,753
WIF,short,short_max_v7_devw120,1712,1713,1736,1767739500,1767746400,0.4982,0.4076388426423534,0.2213602749399949,target,104.01986352109819,0.01,0.0004,0.2213602749399949,2.999634775213024,False,732
SQD,short,short_max_v7_devw120,1717,1718,1722,1767741000,1767742200,0.07547,0.07675660800043675,-0.01756217897004306,stop,103.69552275964851,0.01,0.0004,-0.01756217897004306,3.1051042599910854,False,730
JCT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1722,1723,1723,1767742500,1767742500,0.002261,0.0022213786074791455,-0.01832383570139515,stop,99.4980134746259,0.01,0.0004,,,,159
HOME,short,short_max_v7_devw120,1722,1723,1739,1767742500,1767747300,0.024848,0.0248636869415949,-0.0014309177569581158,stop,104.01837972344985,0.01,0.0004,-0.0014309177569581158,3.2785995396500183,False,733
4,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1725,1726,1726,1767743400,1767743400,0.02901,0.02860203153091596,-0.01486302892395861,stop,99.4832250561044,0.01,0.0004,,,,160
RIVER,short,short_max_v7_devw120,1725,1726,1754,1767743400,1767751800,22.659,22.717683331656488,-0.0033831565129140754,stop,104.15457847445666,0.01,0.0004,-0.0033831565129140754,3.459540467277704,False,737
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1728,1729,1735,1767744300,1767746100,0.03695,0.03581571494050266,-0.03149783652225544,stop,99.45188999250917,0.01,0.0004,,,,161
WIF,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1736,1737,1741,1767746700,1767747900,0.437,0.42377794162610805,-0.031056426484878583,stop,99.42100378940582,0.01,0.0004,,,,162
Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1744,1745,1745,1767749100,1767749100,0.01882,0.01858759397493551,-0.013148885497581841,stop,99.407931035457,0.01,0.0004,,,,163
OXT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1745,1746,1749,1767749400,1767750300,0.02648,0.02595439031885796,-0.02064930820022801,stop,99.37228526102525,0.01,0.0004,,,,165
SWARMS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1745,1746,1746,1767749400,1767749400,0.01508,0.01486266836789859,-0.015211911943064238,stop,99.39280918852346,0.01,0.0004,,,,164
BEAT,short,short_max_v7_devw120,1745,1746,1749,1767749400,1767750300,0.6077,0.6289538147974827,-0.034592329893612585,stop,104.1580866562885,0.01,0.0004,-0.034592329893612585,2.3535154409930277,False,736
1000000MOG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1749,1750,1753,1767750600,1767751500,0.3312,0.3261383026197495,-0.016082902718147583,stop,99.35630331305792,0.01,0.0004,,,,166
PTB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1749,1750,1771,1767750600,1767756900,0.00282,0.002879,0.020121985815602896,time,99.32620773644231,0.01,0.0004,,,,169
AKE,short,short_max_v7_devw120,1752,1753,1761,1767751500,1767753900,0.0005246,0.0005255186677233822,-0.0025481162512495984,stop,104.15192440532357,0.01,0.0004,-0.0025481162512495984,2.8035434152025824,False,738
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1759,1760,1761,1767753600,1767753900,20.272,19.493655380884547,-0.03919505816473221,stop,99.31736055218404,0.01,0.0004,,,,167
4,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1761,1762,1783,1767754200,1767760500,0.02623,0.02652,0.010256042699199242,time,99.33639467471926,0.01,0.0004,,,,170
BICO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1761,1762,1783,1767754200,1767760500,0.04663,0.04755,0.018929787690328184,time,99.35519884333041,0.01,0.0004,,,,171
GIGGLE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1761,1762,1763,1767754200,1767754500,70.36,69.62743025123189,-0.011211736054123267,stop,99.306225351863,0.01,0.0004,,,,168
JASMY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1761,1762,1783,1767754200,1767760500,0.008535,0.008613,0.00833884007029897,time,99.36348391446349,0.01,0.0004,,,,172
MON,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1761,1762,1783,1767754200,1767760500,0.02756,0.0276,0.0006513788098693414,time,99.36413114714246,0.01,0.0004,,,,173
RENDER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1761,1762,1783,1767754200,1767760500,2.32,2.399,0.033251724137931,time,99.39717143392356,0.01,0.0004,,,,174
ZK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1763,1764,1785,1767754800,1767761100,0.03532,0.0361,0.021283805209513142,time,99.41832693427533,0.01,0.0004,,,,175
VVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1776,1777,1798,1767758700,1767765000,2.129,2.147,0.007654673555659875,time,99.42593708265665,0.01,0.0004,,,,176
EDU,short,short_max_v7_devw120,1778,1779,1979,1767759300,1767819300,0.172,0.1599,0.07487229518449037,fail_fast_or_timeout,104.55615959563382,0.01,0.0004,0.07487229518449037,2.39266910077336,False,754
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1793,1794,1815,1767763800,1767770100,17.945,18.371,0.02293920312064626,time,99.44874460031863,0.01,0.0004,,,,177
FARTCOIN,short,short_max_v7_devw120,1798,1799,1802,1767765300,1767766200,0.4502,0.4596411532711962,-0.021340269738697158,stop,104.32470549071598,0.01,0.0004,-0.021340269738697158,2.6046298287895713,False,741
FARTCOIN,short,short_max_v7_devw120,1803,1804,1830,1767766800,1767774600,0.4631,0.4637106794376527,-0.0021169406371948966,stop,104.35631034139546,0.01,0.0004,-0.0021169406371948966,2.511652081468098,False,744
JASMY,short,short_max_v7_devw120,1808,1809,1813,1767768300,1767769500,0.009801,0.010074899283123776,-0.027986304838062057,stop,104.358520167766,0.01,0.0004,-0.027986304838062057,2.8970144316286137,False,743
VIRTUAL,short,short_max_v7_devw120,1812,1813,2006,1767769500,1767827400,1.1894,1.0650839439737525,0.11591949120032088,target,104.6317548662443,0.01,0.0004,0.11591949120032088,2.948914234093027,False,758
TRUTH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1815,1816,1832,1767770400,1767775200,0.010625,0.011077760048701816,0.04181271046605319,target,99.4903268159605,0.01,0.0004,,,,178
EVAA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1828,1829,1841,1767774300,1767777900,1.2888,1.2677661525315493,-0.017120489966209382,stop,99.47329358454063,0.01,0.0004,,,,179
SPK,short,short_max_v7_devw120,1833,1834,1842,1767775800,1767778200,0.02636,0.026394077533152177,-0.002091105290926464,stop,104.35412814106849,0.01,0.0004,-0.002091105290926464,2.5058461086323316,False,745
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1838,1839,1851,1767777300,1767780900,0.03873,0.04177689800389092,0.07787022989648654,target,99.54151931666664,0.01,0.0004,,,,181
UAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1840,1841,1843,1767777900,1767778500,0.1651,0.1637006086910845,-0.009276022464660838,stop,99.46406641948138,0.01,0.0004,,,,180
XPL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1851,1852,1858,1767781200,1767783000,0.1919,0.18927440726155167,-0.014482088267057413,stop,99.509824810065,0.01,0.0004,,,,183
AKE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1852,1853,1874,1767781500,1767787800,0.0004732,0.0004798,0.01314759087066788,time,99.52290795470715,0.01,0.0004,,,,184
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1852,1853,1854,1767781500,1767781800,0.14126,0.13892060514009313,-0.017360915049602552,stop,99.524237998059,0.01,0.0004,,,,182
BULLA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1854,1855,1876,1767782100,1767788400,0.02825,0.02883,0.019730973451327485,time,99.5425447932537,0.01,0.0004,,,,185
ALCH,short,short_max_v7_devw120,1855,1856,1858,1767782400,1767783000,0.119,0.12329199809933093,-0.03561165173325407,stop,104.31696591238561,0.01,0.0004,-0.03561165173325407,3.2114957298360647,False,746
FHE,short,short_max_v7_devw120,1855,1856,1866,1767782400,1767785400,0.04718,0.04730409718570562,-0.0034233919065919985,stop,104.44348254255033,0.01,0.0004,-0.0034233919065919985,3.632911195555862,False,749
ALCH,short,short_max_v7_devw120,1862,1863,1882,1767784500,1767790200,0.12715,0.127380554283586,-0.0026099645183887735,stop,104.42405505616453,0.01,0.0004,-0.0026099645183887735,2.8203448167496576,False,751
JELLYJELLY,short,short_max_v7_devw120,1871,1872,1873,1767787200,1767787500,0.06565,0.06666266605072797,-0.015990902355410872,stop,104.42678108724036,0.01,0.0004,-0.015990902355410872,2.6362683449863593,False,750
BAS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1891,1892,1896,1767793200,1767794400,0.005638,0.005591382542428585,-0.009068438732070727,stop,99.53351783856678,0.01,0.0004,,,,186
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1896,1897,1899,1767794700,1767795300,0.11472,0.11181418330524995,-0.02612964343401367,stop,99.50751008525823,0.01,0.0004,,,,187
ANIME,short,short_max_v7_devw120,1902,1903,1907,1767796500,1767797700,0.007819,0.007973728762140666,-0.0202048188440169,stop,104.40295636501087,0.01,0.0004,-0.0202048188440169,3.0850407571331915,False,752
SPK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1903,1904,1916,1767796800,1767800400,0.02519,0.02477636870528414,-0.017220456320597852,stop,99.49037443794829,0.01,0.0004,,,,188
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1912,1913,1934,1767799500,1767805800,0.03601,0.03729,0.03474568175506789,time,99.51034903017417,0.01,0.0004,,,,190
BB,short,short_max_v7_devw120,1923,1924,2124,1767802800,1767862800,0.07261,0.06896,0.052129234338747076,fail_fast_or_timeout,104.56832461725742,0.01,0.0004,0.052129234338747076,3.1053556552580046,False,767
ALCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1927,1928,1930,1767804000,1767804600,0.12233,0.12063405633476651,-0.014663677472684466,stop,99.47578549032434,0.01,0.0004,,,,189
MOODENG,short,short_max_v7_devw120,1932,1933,2133,1767805500,1767865500,0.09279,0.08525,0.08764574780058645,fail_fast_or_timeout,104.65763951891131,0.01,0.0004,0.08764574780058645,3.3448294849015032,False,769
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1965,1966,1967,1767815400,1767815700,0.03485,0.034254602589657006,-0.017884574184877853,stop,99.49255202798024,0.01,0.0004,,,,191
币安人生,short,short_max_v7_devw120,1967,1968,1980,1767816000,1767819600,0.18692,0.1877630591151406,-0.005290015869541231,stop,104.55063268933789,0.01,0.0004,-0.005290015869541231,2.7890982628323755,False,755
FHE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1968,1969,1969,1767816300,1767816300,0.04495,0.043941540643856344,-0.023235135843017816,stop,99.46943479836285,0.01,0.0004,,,,192
4,short,short_max_v7_devw120,1968,1969,2169,1767816300,1767876300,0.0293,0.02137,0.37028095460926524,fail_fast_or_timeout,105.02859563058229,0.01,0.0004,0.37028095460926524,2.7136062525399898,False,771
SONIC,short,short_max_v7_devw120,1970,1971,2171,1767816900,1767876900,0.09371,0.08729,0.07274794363615525,fail_fast_or_timeout,105.10460127548286,0.01,0.0004,0.07274794363615525,3.786996975544565,False,772
ARIA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1976,1977,1990,1767818700,1767822600,0.08318,0.08209335690032868,-0.013863754504343939,stop,99.4393427166884,0.01,0.0004,,,,194
币安人生,short,short_max_v7_devw120,1981,1982,1990,1767820200,1767822600,0.18297,0.18366901052974924,-0.004605816385317851,stop,104.54581727916653,0.01,0.0004,-0.004605816385317851,2.4090177000299793,False,756
G,short,short_max_v7_devw120,1982,1983,2183,1767820500,1767880500,0.00546,0.005053,0.07974621017217479,fail_fast_or_timeout,105.15602988701542,0.01,0.0004,0.07974621017217479,4.797520783856165,False,775
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1986,1987,1988,1767821700,1767822000,0.11256,0.11080506473541223,-0.016391109315811756,stop,99.45313065456924,0.01,0.0004,,,,193
BABY,short,short_max_v7_devw120,1993,1994,1996,1767823800,1767824400,0.02075,0.021451705289158948,-0.03351093275337733,stop,104.51078300064164,0.01,0.0004,-0.03351093275337733,4.616030045445685,False,757
SOPH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1994,1995,2005,1767824100,1767827100,0.013347,0.013229449222776989,-0.009607280828876274,stop,99.42978929977923,0.01,0.0004,,,,195
BABY,short,short_max_v7_devw120,1999,2000,2119,1767825600,1767861300,0.02071,0.02075942045890882,-0.0031806280626497144,stop,104.51386100115981,0.01,0.0004,-0.0031806280626497144,2.5361841554903175,False,766
币安人生,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2004,2005,2010,1767827100,1767828600,0.1603,0.15319476074733185,-0.04512463663548436,stop,99.38492196865027,0.01,0.0004,,,,196
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2009,2010,2011,1767828600,1767828900,17.432,17.11533250942794,-0.018965872566088702,stop,99.36607275099979,0.01,0.0004,,,,197
RVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2009,2010,2011,1767828600,1767828900,0.003856,0.003807282255496789,-0.013434269840044344,stop,99.35272364465698,0.01,0.0004,,,,198
STABLE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2017,2018,2019,1767831000,1767831300,0.01477,0.014598992373601336,-0.012378038347912268,stop,99.34042572642454,0.01,0.0004,,,,199
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2022,2023,2023,1767832500,1767832500,0.03114,0.030481827359754937,-0.021935922936578842,stop,99.31863448719233,0.01,0.0004,,,,200
SONIC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2022,2023,2044,1767832500,1767838800,0.0826,0.08516,0.030192736077481765,time,99.33058518430225,0.01,0.0004,,,,202
GUN,short,short_max_v7_devw120,2035,2036,2041,1767836400,1767837900,0.01849,0.01903788495103241,-0.029578666981213118,stop,104.60080618791581,0.01,0.0004,-0.029578666981213118,4.200096012092736,False,759
FHE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2038,2039,2039,1767837300,1767837300,0.03899,0.038313345274797524,-0.01815457104905036,stop,99.3006036151294,0.01,0.0004,,,,201
GUN,short,short_max_v7_devw120,2042,2043,2051,1767838500,1767840900,0.01898,0.01901242369880439,-0.002505395341385585,stop,104.59818552419053,0.01,0.0004,-0.002505395341385585,3.717242979429974,False,760
T,short,short_max_v7_devw120,2056,2057,2257,1767842700,1767902700,0.01032,0.00948,0.08780759493670867,fail_fast_or_timeout,104.85632514400237,0.01,0.0004,0.08780759493670867,3.1330394262938905,False,785
RIVER,short,short_max_v7_devw120,2057,2058,2066,1767843000,1767845400,16.793,16.84057363547094,-0.0036249415073805516,stop,104.5943939011475,0.01,0.0004,-0.0036249415073805516,3.10584299829359,False,761
PIPPIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2065,2066,2066,1767845400,1767845400,0.25924,0.254464850384667,-0.01921980255876041,stop,99.31149404194937,0.01,0.0004,,,,203
PTB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2066,2067,2069,1767845700,1767846300,0.002795,0.0027660132925645983,-0.01117091500372156,stop,99.30040003936102,0.01,0.0004,,,,204
SHELL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2070,2071,2072,1767846900,1767847200,0.04679,0.04631369441832776,-0.010979644831635804,stop,99.28949720812031,0.01,0.0004,,,,205
CROSS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2078,2079,2082,1767849300,1767850200,0.12471,0.12341193086869179,-0.011208701237336282,stop,99.2783681450182,0.01,0.0004,,,,206
UB,short,short_max_v7_devw120,2078,2079,2087,1767849300,1767851700,0.04348,0.04352452329787315,-0.0018229473983769388,stop,104.59248720036503,0.01,0.0004,-0.0018229473983769388,2.8079209193245096,False,762
