profile,role,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
bear_body20_range22_vol20_cp20,secondary,386,D,-0.37144058057209917,0.44445777718144064,-151.75044418660846,False
bear_body20_range22_vol20_cp20,secondary,387,EPIC,-0.3775558428118889,0.45177516791401023,-151.29866901869445,False
bear_body20_range22_vol20_cp20,secondary,388,LSK,-0.3826775085524388,0.4579036425330329,-150.84076537616141,False
bear_body20_range22_vol20_cp20,secondary,389,DASH,-0.38525878671529984,0.4609923442381217,-150.37977303192332,False
bear_body20_range22_vol20_cp20,secondary,390,MYX,-0.389279296927412,0.46580319993207503,-149.91396983199124,False
bear_body20_range22_vol20_cp20,secondary,391,XAI,-0.39092995871977576,0.46777834618556835,-149.44619148580566,False
bear_body20_range22_vol20_cp20,secondary,392,RAYSOL,-0.39586410606570305,0.4736824403431825,-148.9725090454625,False
bear_body20_range22_vol20_cp20,secondary,393,MERL,-0.3993593812765062,0.47786481117740376,-148.49464423428506,False
bear_body20_range22_vol20_cp20,secondary,394,BANANA,-0.3995873706768593,0.47813761837026836,-148.0165066159148,False
bear_body20_range22_vol20_cp20,secondary,395,POLYX,-0.4027446481843971,0.48191554845206996,-147.53459106746274,False
bear_body20_range22_vol20_cp20,secondary,396,WAXP,-0.40284033939361974,0.48203005048650416,-147.05256101697623,False
bear_body20_range22_vol20_cp20,secondary,397,ICNT,-0.4028988891001799,0.48210010980095025,-146.57046090717526,False
bear_body20_range22_vol20_cp20,secondary,398,TAO,-0.4055643751828136,0.4852895728843073,-146.08517133429095,False
bear_body20_range22_vol20_cp20,secondary,399,BR,-0.40623920710743494,0.48609706219182003,-145.59907427209916,False
bear_body20_range22_vol20_cp20,secondary,400,LEVER,-0.40823290466205153,0.48848267763031666,-145.11059159446881,False
bear_body20_range22_vol20_cp20,secondary,401,TAG,-0.4140909010087183,0.4954922295510206,-144.6150993649178,False
bear_body20_range22_vol20_cp20,secondary,402,OPEN,-0.4145349469060659,0.49602356528229063,-144.1190757996355,False
bear_body20_range22_vol20_cp20,secondary,403,STO,-0.41690857654774005,0.49886379925124896,-143.62021200038427,False
bear_body20_range22_vol20_cp20,secondary,404,A,-0.42166517543390947,0.5045554427562058,-143.11565655762806,False
bear_body20_range22_vol20_cp20,secondary,405,FLUID,-0.4271710535215265,0.5111436575723821,-142.60451290005568,False
bear_body20_range22_vol20_cp20,secondary,406,BB,-0.4280136127153431,0.5121518457080209,-142.09236105434763,False
bear_body20_range22_vol20_cp20,secondary,407,AIXBT,-0.43107917172033017,0.5158200274103985,-141.57654102693724,False
bear_body20_range22_vol20_cp20,secondary,408,KAITO,-0.43123552200363835,0.5160071127829062,-141.06053391415435,False
bear_body20_range22_vol20_cp20,secondary,409,DEFI,-0.4368620718216718,0.5227397207857045,-140.53779419336863,False
bear_body20_range22_vol20_cp20,secondary,410,CFX,-0.43903913095480934,0.5253447427292319,-140.0124494506394,False
bear_body20_range22_vol20_cp20,secondary,411,XAN,-0.44038082809618284,0.5269501885536679,-139.48549926208574,False
bear_body20_range22_vol20_cp20,secondary,412,BDXN,-0.443303067460914,0.5304468770696079,-138.9550523850161,False
bear_body20_range22_vol20_cp20,secondary,413,TREE,-0.4445577044226952,0.531948148563272,-138.42310423645284,False
bear_body20_range22_vol20_cp20,secondary,414,ERA,-0.44578833392524675,0.5334206932496806,-137.88968354320318,False
bear_body20_range22_vol20_cp20,secondary,415,TST,-0.44594258158151695,0.5336052626640825,-137.3560782805391,False
bear_body20_range22_vol20_cp20,secondary,416,VOXEL,-0.45538139396012567,0.5448995417182656,-136.81117873882081,False
bear_body20_range22_vol20_cp20,secondary,417,B3,-0.46385214747682474,0.5550354624442273,-136.25614327637658,False
bear_body20_range22_vol20_cp20,secondary,418,HMSTR,-0.46964847442053065,0.5619712220891441,-135.69417205428744,False
bear_body20_range22_vol20_cp20,secondary,419,WLD,-0.47045822506753887,0.5629401522261963,-135.13123190206124,False
bear_body20_range22_vol20_cp20,secondary,420,NOM,-0.4718779013000924,0.5646389061471229,-134.5665929959141,False
bear_body20_range22_vol20_cp20,secondary,421,BNB,-0.47204370559385056,0.5648373039843687,-134.00175569192976,False
bear_body20_range22_vol20_cp20,secondary,422,VIRTUAL,-0.4780871601069931,0.5720687711419727,-133.4296869207878,False
bear_body20_range22_vol20_cp20,secondary,423,YFI,-0.4807566384129149,0.5752630112335013,-132.8544239095543,False
bear_body20_range22_vol20_cp20,secondary,424,TRUTH,-0.4905633142985167,0.5869974678158708,-132.26742644173842,False
bear_body20_range22_vol20_cp20,secondary,425,VVV,-0.4919269486525099,0.5886291632351774,-131.67879727850325,False
bear_body20_range22_vol20_cp20,secondary,426,MDT,-0.4982915985593864,0.5962449658644738,-131.08255231263877,False
bear_body20_range22_vol20_cp20,secondary,427,GLMR,-0.5049815346655181,0.6042499989350055,-130.47830231370375,False
bear_body20_range22_vol20_cp20,secondary,428,HEI,-0.5123390624337096,0.6130538577712277,-129.86524845593252,False
bear_body20_range22_vol20_cp20,secondary,429,QUICK,-0.5170318404866544,0.6186691346454055,-129.24657932128713,False
bear_body20_range22_vol20_cp20,secondary,430,STORJ,-0.52574351582013,0.6290933372144389,-128.6174859840727,False
bear_body20_range22_vol20_cp20,secondary,431,BSW,-0.5291095707384418,0.6331210858372718,-127.98436489823544,False
bear_body20_range22_vol20_cp20,secondary,432,PROVE,-0.5300690798730247,0.6342692137464118,-127.350095684489,False
bear_body20_range22_vol20_cp20,secondary,433,VIC,-0.541085197474503,0.6474508621672203,-126.70264482232179,False
bear_body20_range22_vol20_cp20,secondary,434,ARB,-0.5412468289786512,0.6476442669345334,-126.05500055538725,False
bear_body20_range22_vol20_cp20,secondary,435,REI,-0.5418553409300259,0.6483723991942875,-125.40662815619297,False
bear_body20_range22_vol20_cp20,secondary,436,ZKC,-0.5451358762226323,0.6522978168798602,-124.75433033931311,False
bear_body20_range22_vol20_cp20,secondary,437,PORTAL,-0.5463749866903077,0.6537805097059834,-124.10054982960712,False
bear_body20_range22_vol20_cp20,secondary,438,ORCA,-0.553844640354555,0.6627185359679851,-123.43783129363912,False
bear_body20_range22_vol20_cp20,secondary,439,PROMPT,-0.5562109574733141,0.6655500199299424,-122.77228127370918,False
bear_body20_range22_vol20_cp20,secondary,440,BROCCOLI714,-0.5587590759897698,0.6685990435182494,-122.10368223019094,False
bear_body20_range22_vol20_cp20,secondary,441,DYM,-0.5647828373469062,0.6758069462706645,-121.42787528392027,False
bear_body20_range22_vol20_cp20,secondary,442,STRK,-0.5691051276065104,0.680978905452286,-120.74689637846798,False
bear_body20_range22_vol20_cp20,secondary,443,RED,-0.5700729120083474,0.6821369353675119,-120.06475944310048,False
bear_body20_range22_vol20_cp20,secondary,444,EDU,-0.5766624263912513,0.6900218059727098,-119.37473763712778,False
bear_body20_range22_vol20_cp20,secondary,445,AVAAI,-0.5772345856137322,0.6907064393421334,-118.68403119778563,False
bear_body20_range22_vol20_cp20,secondary,446,KERNEL,-0.5785624060055653,0.6922952805477478,-117.9917359172379,False
bear_body20_range22_vol20_cp20,secondary,447,SWELL,-0.5796481984158854,0.6935945162974553,-117.29814140094044,False
bear_body20_range22_vol20_cp20,secondary,448,DEEP,-0.5816610388009691,0.6960030376334855,-116.60213836330695,False
bear_body20_range22_vol20_cp20,secondary,449,TUT,-0.6092960343380804,0.7290704764952428,-115.87306788681171,False
bear_body20_range22_vol20_cp20,secondary,450,STX,-0.6114767685431534,0.7316798959504821,-115.14138799086122,False
bear_body20_range22_vol20_cp20,secondary,451,IO,-0.613097561667894,0.7336193020013333,-114.40776868885987,False
bear_body20_range22_vol20_cp20,secondary,452,HYPER,-0.6164281989572294,0.7376046706542027,-113.67016401820568,False
bear_body20_range22_vol20_cp20,secondary,453,RARE,-0.6204511172858472,0.7424184078483618,-112.92774561035732,False
bear_body20_range22_vol20_cp20,secondary,454,AIN,-0.6231781846470021,0.7456815577597045,-112.18206405259761,False
bear_body20_range22_vol20_cp20,secondary,455,HIVE,-0.6262500926746082,0.7493573365654362,-111.43270671603219,False
bear_body20_range22_vol20_cp20,secondary,456,SYS,-0.6277139133164227,0.7511089127331536,-110.681597803299,False
bear_body20_range22_vol20_cp20,secondary,457,CROSS,-0.628341477436917,0.7518598424070307,-109.92973796089198,False
bear_body20_range22_vol20_cp20,secondary,458,MUBARAK,-0.6317192297357338,0.7559015878627623,-109.17383637302922,False
bear_body20_range22_vol20_cp20,secondary,459,COW,-0.6322423681827073,0.7565275640308533,-108.41730880899836,False
bear_body20_range22_vol20_cp20,secondary,460,YALA,-0.6329727007643331,0.7574014642259602,-107.65990734477242,False
bear_body20_range22_vol20_cp20,secondary,461,NXPC,-0.6429386314720749,0.769326481689278,-106.89058086308314,False
bear_body20_range22_vol20_cp20,secondary,462,FLUX,-0.6472647885488049,0.7745030678207654,-106.11607779526236,False
bear_body20_range22_vol20_cp20,secondary,463,ARK,-0.6661600987632793,0.7971127879653551,-105.31896500729701,False
bear_body20_range22_vol20_cp20,secondary,464,LDO,-0.6668603251410212,0.7979506637270601,-104.52101434356995,False
bear_body20_range22_vol20_cp20,secondary,465,NEWT,-0.670963213311061,0.8028600911064575,-103.71815425246349,False
bear_body20_range22_vol20_cp20,secondary,466,DENT,-0.6761964387881552,0.8091220556970149,-102.90903219676647,False
bear_body20_range22_vol20_cp20,secondary,467,PYTH,-0.6833925394032089,0.8177327542879297,-102.09129944247854,False
bear_body20_range22_vol20_cp20,secondary,468,B,-0.6842812564122938,0.8187961738685066,-101.27250326861004,False
bear_body20_range22_vol20_cp20,secondary,469,1000CAT,-0.6884595778895671,0.8237958631143022,-100.44870740549574,False
bear_body20_range22_vol20_cp20,secondary,470,DEGEN,-0.6919393925664851,0.827959734207558,-99.62074767128819,False
bear_body20_range22_vol20_cp20,secondary,471,TURBO,-0.6953462468345093,0.8320363024511649,-98.78871136883703,False
bear_body20_range22_vol20_cp20,secondary,472,PARTI,-0.6991812018318881,0.836625126782369,-97.95208624205466,False
bear_body20_range22_vol20_cp20,secondary,473,RESOLV,-0.7038160772018229,0.842171118556508,-97.10991512349815,False
bear_body20_range22_vol20_cp20,secondary,474,W,-0.714525267269459,0.8549855041186454,-96.25492961937951,False
bear_body20_range22_vol20_cp20,secondary,475,AI16Z,-0.7149150777128933,0.8554519428770172,-95.3994776765025,False
bear_body20_range22_vol20_cp20,secondary,476,BANANAS31,-0.7169215311621976,0.8578528217436243,-94.54162485475887,False
bear_body20_range22_vol20_cp20,secondary,477,MBOX,-0.7173039987618873,0.8583104742137453,-93.68331438054511,False
bear_body20_range22_vol20_cp20,secondary,478,CHILLGUY,-0.7181269875171369,0.8592952447852326,-92.82401913575988,False
bear_body20_range22_vol20_cp20,secondary,479,GAS,-0.7181294470615168,0.8592981878229218,-91.96472094793697,False
bear_body20_range22_vol20_cp20,secondary,480,NULS,-0.7280615790883778,0.8711827625146049,-91.09353818542236,False
bear_body20_range22_vol20_cp20,secondary,481,GRASS,-0.7432982794555884,0.8894146691263155,-90.20412351629604,False
bear_body20_range22_vol20_cp20,secondary,482,MEW,-0.7448720008039388,0.8912977501060874,-89.31282576618996,False
bear_body20_range22_vol20_cp20,secondary,483,POL,-0.7599813161220772,0.9093772305190517,-88.4034485356709,False
bear_body20_range22_vol20_cp20,secondary,484,XNY,-0.7609503668822041,0.9105367757312592,-87.49291175993964,False
bear_body20_range22_vol20_cp20,secondary,485,ZK,-0.7712684267302568,0.9228831433193866,-86.57002861662026,False
bear_body20_range22_vol20_cp20,secondary,486,RVN,-0.7751888587241729,0.9275742475787089,-85.64245436904156,False
bear_body20_range22_vol20_cp20,secondary,487,CETUS,-0.7794256545135502,0.9326439059235725,-84.70981046311799,False
bear_body20_range22_vol20_cp20,secondary,488,MOVE,-0.7925174436367354,0.94830925806161,-83.76150120505636,False
bear_body20_range22_vol20_cp20,secondary,489,LUNA2,-0.796531048399051,0.9531118508434652,-82.8083893542129,False
bear_body20_range22_vol20_cp20,secondary,490,NTRN,-0.7997995779182671,0.9570229026798726,-81.85136645153304,False
bear_body20_range22_vol20_cp20,secondary,491,ACE,-0.8041832380003923,0.9622682956657963,-80.88909815586725,False
bear_body20_range22_vol20_cp20,secondary,492,FHE,-0.8049636786277796,0.9632021540663416,-79.9258960018009,False
bear_body20_range22_vol20_cp20,secondary,493,TRX,-0.8077104585699714,0.9664888916264455,-78.95940711017445,False
bear_body20_range22_vol20_cp20,secondary,494,MANA,-0.8098667204700378,0.9690690280500116,-77.99033808212444,False
bear_body20_range22_vol20_cp20,secondary,495,WCT,-0.8132545163001262,0.9731227913783655,-77.01721529074608,False
bear_body20_range22_vol20_cp20,secondary,496,HOLO,-0.8136633203634559,0.9736119574921228,-76.04360333325396,False
bear_body20_range22_vol20_cp20,secondary,497,CYBER,-0.8243939668315622,0.9864520173196963,-75.05715131593426,False
bear_body20_range22_vol20_cp20,secondary,498,FORM,-0.8326404613026813,0.9963195945147552,-74.0608317214195,False
bear_body20_range22_vol20_cp20,secondary,499,GLM,-0.8326927809656807,0.9963821990936188,-73.06444952232589,False
bear_body20_range22_vol20_cp20,secondary,500,1000000MOG,-0.83867227361099,1.0035371308614767,-72.0609123914644,False
bear_body20_range22_vol20_cp20,secondary,501,WAVES,-0.8416434477774487,1.007092373704381,-71.05382001776003,False
bear_body20_range22_vol20_cp20,secondary,502,LOOM,-0.8449898962039872,1.0110966616225747,-70.04272335613746,False
bear_body20_range22_vol20_cp20,secondary,503,FXS,-0.8495974771361674,1.0166099934619397,-69.02611336267552,False
bear_body20_range22_vol20_cp20,secondary,504,ARPA,-0.8679659293863952,1.038589286744395,-67.98752407593113,False
bear_body20_range22_vol20_cp20,secondary,505,AI,-0.8706671218582769,1.0418214753220207,-66.94570260060911,False
bear_body20_range22_vol20_cp20,secondary,506,CAKE,-0.8870439624873655,1.0614176491489313,-65.88428495146017,False
bear_body20_range22_vol20_cp20,secondary,507,CELO,-0.888355847947719,1.0629874229596639,-64.82129752850051,False
bear_body20_range22_vol20_cp20,secondary,508,ONG,-0.8894869389605565,1.064340862038887,-63.75695666646162,False
bear_body20_range22_vol20_cp20,secondary,509,BAN,-0.8967181161079925,1.0729935324509472,-62.68396313401067,False
bear_body20_range22_vol20_cp20,secondary,510,SCR,-0.9094409647936121,1.0882174184289324,-61.59574571558174,False
bear_body20_range22_vol20_cp20,secondary,511,TNSR,-0.9274802261317174,1.1098028089750607,-60.485942906606674,False
bear_body20_range22_vol20_cp20,secondary,512,AVA,-0.9319929344834033,1.1152026183334491,-59.370740288273225,False
bear_body20_range22_vol20_cp20,secondary,513,BAL,-0.9396440716713105,1.1243578038605926,-58.24638248441264,False
bear_body20_range22_vol20_cp20,secondary,514,USUAL,-0.9424340482253238,1.1276962295535398,-57.1186862548591,False
bear_body20_range22_vol20_cp20,secondary,515,THE,-0.9469609374089569,1.1331130073891909,-55.9855732474699,False
bear_body20_range22_vol20_cp20,secondary,516,GUN,-0.9586953432723065,1.147154144032194,-54.83841910343771,False
bear_body20_range22_vol20_cp20,secondary,517,BSV,-0.972682151778499,1.1638904570353394,-53.67452864640237,False
bear_body20_range22_vol20_cp20,secondary,518,SYN,-0.9748981890068498,1.1665421193258385,-52.50798652707653,False
bear_body20_range22_vol20_cp20,secondary,519,GRIFFAIN,-0.9749352254789317,1.1665864363685021,-51.341400090708035,False
bear_body20_range22_vol20_cp20,secondary,520,VELODROME,-0.9754590709345489,1.1672132585278676,-50.17418683218017,False
bear_body20_range22_vol20_cp20,secondary,521,QTUM,-0.9796260313477397,1.1721993533697326,-49.00198747881043,False
bear_body20_range22_vol20_cp20,secondary,522,BICO,-0.9832824708507525,1.176574569915551,-47.825412908894876,False
bear_body20_range22_vol20_cp20,secondary,523,1000X,-0.9869605538897372,1.1809756846491055,-46.64443722424577,False
bear_body20_range22_vol20_cp20,secondary,524,SLERF,-1.0061397715428289,1.2039251223035556,-45.44051210194222,False
bear_body20_range22_vol20_cp20,secondary,525,ALPACA,-1.0121797667014523,1.2111524500722493,-44.22935965186997,False
bear_body20_range22_vol20_cp20,secondary,526,FIL,-1.012853194310912,1.211958259006567,-43.017401392863405,False
bear_body20_range22_vol20_cp20,secondary,527,SOMI,-1.0211402072507747,1.2218743197262982,-41.79552707313711,False
bear_body20_range22_vol20_cp20,secondary,528,ZKJ,-1.0221503216610301,1.22308300081545,-40.57244407232166,False
bear_body20_range22_vol20_cp20,secondary,529,AERO,-1.0368445177481684,1.240665758521403,-39.33177831380025,False
bear_body20_range22_vol20_cp20,secondary,530,AIOT,-1.062554698404705,1.2714300054648502,-38.0603483083354,False
bear_body20_range22_vol20_cp20,secondary,531,S,-1.066796961996933,1.2765062064645238,-36.78384210187088,False
bear_body20_range22_vol20_cp20,secondary,532,GMX,-1.1067500776497847,1.3243132418379588,-35.45952886003292,False
bear_body20_range22_vol20_cp20,secondary,533,CATI,-1.1093534383349763,1.3274283670123799,-34.13210049302053,False
bear_body20_range22_vol20_cp20,secondary,534,INIT,-1.1111570360881677,1.3295865131338356,-32.8025139798867,False
bear_body20_range22_vol20_cp20,secondary,535,XEM,-1.1266810971912677,1.348162269396346,-31.454351710490354,False
bear_body20_range22_vol20_cp20,secondary,536,PONKE,-1.132106242306504,1.3546538808812594,-30.09969782960909,False
bear_body20_range22_vol20_cp20,secondary,537,BMT,-1.1396420349551002,1.3636710476236131,-28.73602678198548,False
bear_body20_range22_vol20_cp20,secondary,538,MANTA,-1.1613862486056403,1.3896897040956444,-27.34633707788984,False
bear_body20_range22_vol20_cp20,secondary,539,AEVO,-1.16958368557377,1.399498580142059,-25.946838497747777,False
bear_body20_range22_vol20_cp20,secondary,540,TRUMP,-1.1861466867733284,1.4193175096873198,-24.52752098806046,False
bear_body20_range22_vol20_cp20,secondary,541,UXLINK,-1.204694160612711,1.4415110163372558,-23.086009971723204,False
bear_body20_range22_vol20_cp20,secondary,542,DAR,-1.205138638789521,1.442042869324795,-21.64396710239841,False
bear_body20_range22_vol20_cp20,secondary,543,APE,-1.2126067180820055,1.450979011727545,-20.192988090670863,False
bear_body20_range22_vol20_cp20,secondary,544,VINE,-1.2133436538252282,1.4518608131232187,-18.74112727754764,False
bear_body20_range22_vol20_cp20,secondary,545,FIO,-1.2261945104054228,1.4672378705834284,-17.273889406964216,False
bear_body20_range22_vol20_cp20,secondary,546,UNFI,-1.245458314675084,1.4902885227565557,-15.78360088420766,False
bear_body20_range22_vol20_cp20,secondary,547,BERA,-1.318195768086564,1.5773245886902014,-14.206276295517458,False
bear_body20_range22_vol20_cp20,secondary,548,IMX,-1.3260331219200432,1.5867025970339521,-12.619573698483508,False
bear_body20_range22_vol20_cp20,secondary,549,C98,-1.3690832213199957,1.6382154162775375,-10.98135828220597,False
bear_body20_range22_vol20_cp20,secondary,550,RONIN,-1.3744014751119762,1.644579123913439,-9.336779158292531,False
bear_body20_range22_vol20_cp20,secondary,551,NOT,-1.3749072722889075,1.645184349892295,-7.691594808400236,False
bear_body20_range22_vol20_cp20,secondary,552,HIPPO,-1.3951804665505547,1.6694428163313173,-6.022151992068919,False
bear_body20_range22_vol20_cp20,secondary,553,AGLD,-1.401040124635612,1.676454356652293,-4.345697635416626,False
bear_body20_range22_vol20_cp20,secondary,554,CKB,-1.4027928670546195,1.678551650379122,-2.667145985037504,False
bear_body20_range22_vol20_cp20,secondary,555,BTCDOM,-1.4062570914889156,1.6826968665247393,-0.9844491185127644,False
bear_body20_range22_vol20_cp20,secondary,556,ALT,-1.4130150848628356,1.69078333545216,0.7063342169393956,False
bear_body20_range22_vol20_cp20,secondary,557,OMNI,-1.4162869218812344,1.6946983449706614,2.401032561910057,False
bear_body20_range22_vol20_cp20,secondary,558,1000WHY,-1.4631092852262373,1.7507249737860942,4.151757535696151,False
bear_body20_range22_vol20_cp20,secondary,559,CHR,-1.467084519996793,1.7554816538644373,5.907239189560588,False
bear_body20_range22_vol20_cp20,secondary,560,NFP,-1.476878669228883,1.7672011213237366,7.674440310884326,False
bear_body20_range22_vol20_cp20,secondary,561,MINA,-1.4774414663654325,1.767874552223316,9.442314863107642,False
bear_body20_range22_vol20_cp20,secondary,562,AUCTION,-1.533111905185562,1.8344885970716207,11.276803460179261,False
bear_body20_range22_vol20_cp20,secondary,563,KLAY,-1.5420034307354937,1.8451280045256684,13.12193146470493,False
bear_body20_range22_vol20_cp20,secondary,564,LPT,-1.5640441821714037,1.8715014917077233,14.993432956412656,False
bear_body20_range22_vol20_cp20,secondary,565,RDNT,-1.5704747244497543,1.8791961397257317,16.872629096138386,False
bear_body20_range22_vol20_cp20,secondary,566,DOGS,-1.571897390549635,1.8808984712573331,18.753527567395718,False
bear_body20_range22_vol20_cp20,secondary,567,HIGH,-1.5968200679247404,1.9107204087809297,20.664247976176647,False
bear_body20_range22_vol20_cp20,secondary,568,BOME,-1.6628023905957685,1.9896734311525424,22.65392140732919,False
bear_body20_range22_vol20_cp20,secondary,569,NEO,-1.6631753670882254,1.9901197267687158,24.644041134097904,False
bear_body20_range22_vol20_cp20,secondary,570,GALA,-1.6641366558171724,1.9912699841020405,26.63531111819995,False
bear_body20_range22_vol20_cp20,secondary,571,BADGER,-1.6988832094999515,2.032846959861602,28.668158078061552,False
bear_body20_range22_vol20_cp20,secondary,572,FLOW,-1.7605624012053913,2.1066509486490537,30.774809026710603,False
bear_body20_range22_vol20_cp20,secondary,573,FTT,-1.797754009184606,2.1511536235769935,32.925962650287595,False
bear_body20_range22_vol20_cp20,secondary,574,MYRO,-1.8157751763952878,2.1727173630810026,35.09868001336859,False
bear_body20_range22_vol20_cp20,secondary,575,USTC,-1.838617690708143,2.200050222406954,37.29873023577555,False
bear_body20_range22_vol20_cp20,secondary,576,RAY,-1.865090121785264,2.2317265617423168,39.530456797517864,False
bear_body20_range22_vol20_cp20,secondary,577,METIS,-1.8984452343255205,2.2716385690799252,41.8020953665978,False
bear_body20_range22_vol20_cp20,secondary,578,VIDT,-1.9431993302278476,2.325190353739201,44.12728572033699,False
bear_body20_range22_vol20_cp20,secondary,579,PERP,-1.9649587035878096,2.3512271499921416,46.47851287032914,False
bear_body20_range22_vol20_cp20,secondary,580,EGLD,-1.9899773260804208,2.3811638933713404,48.859676763700485,False
bear_body20_range22_vol20_cp20,secondary,581,UMA,-2.0103931224574625,2.405592994422047,51.265269758122535,False
bear_body20_range22_vol20_cp20,secondary,582,USDC,-2.0478608070539375,2.4504260166681235,53.71569577479065,False
bear_body20_range22_vol20_cp20,secondary,583,HIFI,-2.0517192481181863,2.4550429439197456,56.1707387187104,False
bear_body20_range22_vol20_cp20,secondary,584,1000RATS,-2.0810696121214813,2.490162955643501,58.6609016743539,False
bear_body20_range22_vol20_cp20,secondary,585,ZRX,-2.1170013388239175,2.5331580838437056,61.194059758197604,False
bear_body20_range22_vol20_cp20,secondary,586,SC,-2.166210520838324,2.592040728333851,63.78610048653146,False
bear_body20_range22_vol20_cp20,secondary,587,COMBO,-2.2218761874916435,2.658649062910409,66.44474954944187,False
bear_body20_range22_vol20_cp20,secondary,588,STMX,-2.39085133583889,2.860841076280751,69.30559062572263,False
bear_body20_range22_vol20_cp20,secondary,589,PHB,-2.4148814304498885,2.8895949685447944,72.19518559426741,False
bear_body20_range22_vol20_cp20,secondary,590,CTSI,-2.428263103673769,2.905607189737465,75.1007927840049,False
bear_body20_range22_vol20_cp20,secondary,591,LINA,-2.4684912150082514,2.953743279004806,78.05453606300969,False
bear_body20_range22_vol20_cp20,secondary,592,GMT,-2.5395094964246505,3.0387222208559157,81.09325828386561,False
bear_body20_range22_vol20_cp20,secondary,593,SAGA,-2.5884769247697723,3.0973155881262424,84.19057387199187,False
bear_body20_range22_vol20_cp20,secondary,594,DUSK,-2.8100474421815473,3.3624420842837175,87.55301595627557,False
bear_body20_range22_vol20_cp20,secondary,595,MTL,-2.899005495971296,3.4688873703342655,91.02190332660984,False
bear_body20_range22_vol20_cp20,secondary,596,FLM,-3.594963569550704,4.30165577145553,95.32355909806537,False
bear_body20_range22_vol20_cp20,secondary,597,BAKE,-3.908177588074015,4.676440901934605,99.99999999999997,False
