profile,role,scenario,date,equity
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-27,218.97691656640097
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-27,218.97691656640097
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-28,219.8942122201473
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-28,219.8942122201473
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-29,216.31253992598056
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-29,216.31253992598056
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-30,205.59372290674608
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-30,205.59372290674608
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-01,204.07012259282382
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-01,204.07012259282382
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-02,204.4934810155831
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-02,204.4934810155831
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-03,205.29291502498327
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-03,205.29291502498327
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-04,205.7376653307933
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-04,205.7376653307933
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-05,203.73671852627592
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-05,203.73671852627592
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-06,202.99099769019932
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-06,202.99099769019932
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-07,209.18984386185878
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-07,209.18984386185878
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-08,206.14999408943189
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-08,206.14999408943189
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-09,208.125616770628
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-09,208.125616770628
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-10,207.58536007748233
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-10,207.58536007748233
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-11,207.23961922339916
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-11,207.23961922339916
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-12,208.86803082562272
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-12,208.86803082562272
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-13,195.6693859229233
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-13,195.6693859229233
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-14,197.11722792124297
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-14,197.11722792124297
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-15,198.936126789367
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-15,198.936126789367
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-16,195.59806557663651
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-16,195.59806557663651
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-17,198.40285256017327
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-17,198.40285256017327
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-18,198.1491065009974
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-18,198.1491065009974
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-19,194.06038066692503
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-19,194.06038066692503
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-20,196.9374116124889
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-20,196.9374116124889
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-21,197.3302995591432
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-21,197.3302995591432
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-22,197.7197449581786
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-22,197.7197449581786
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-23,195.65262884198808
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-23,195.65262884198808
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-24,199.79128874521885
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-24,199.79128874521885
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-25,200.60185724415612
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-25,200.60185724415612
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-26,200.8717734919765
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-26,200.8717734919765
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-27,202.6203139513404
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-27,202.6203139513404
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-28,196.73630386355364
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-28,196.73630386355364
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-29,202.95504330053132
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-29,202.95504330053132
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-30,203.65759003123858
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-30,203.65759003123858
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-05-31,204.22064496620268
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-05-31,204.22064496620268
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-05-31,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-01,204.94402731196263
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-01,204.94402731196263
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-02,205.60832431102065
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-02,205.60832431102065
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-03,206.312861477926
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-03,206.312861477926
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-04,205.9199410317924
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-04,205.9199410317924
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-05,205.82926097857202
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-05,205.82926097857202
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-06,206.47294279306632
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-06,206.47294279306632
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-07,210.4055850360872
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-07,210.4055850360872
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-08,174.26588266106685
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-08,174.26588266106685
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-09,171.5755931795801
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-09,171.5755931795801
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-10,171.71318427651966
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-10,171.71318427651966
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-11,170.5858668314414
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-11,170.5858668314414
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-12,174.36343216318102
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-12,174.36343216318102
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-13,174.6364632825709
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-13,174.6364632825709
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-14,174.412131287047
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-14,174.412131287047
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-15,171.56708101974039
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-15,171.56708101974039
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-16,172.6286120243454
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-16,172.6286120243454
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-17,164.54152643844043
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-17,164.54152643844043
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-18,167.9022247699619
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-18,167.9022247699619
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-19,167.8752862446841
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-19,167.8752862446841
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-20,171.2474564573139
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-20,171.2474564573139
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-21,174.76476443870754
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-21,174.76476443870754
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-22,174.0928040384822
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-22,174.0928040384822
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-23,173.54510016687843
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-23,173.54510016687843
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-24,172.85624301381662
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-24,172.85624301381662
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-25,172.97218175971153
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-25,172.97218175971153
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-26,172.558945149544
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-26,172.558945149544
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-27,171.4526877648816
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-27,171.4526877648816
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-28,171.2848779678246
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-28,171.2848779678246
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-29,172.30396068037675
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-29,172.30396068037675
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-06-30,171.964202823243
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-06-30,171.964202823243
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-06-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-01,171.94958444807216
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-01,171.94958444807216
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-02,173.01531840539744
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-02,173.01531840539744
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-03,174.24200409666486
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-03,174.24200409666486
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-04,163.4145787374967
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-04,163.4145787374967
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-05,137.23294943433368
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-05,137.23294943433368
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-06,138.16284904210747
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-06,138.16284904210747
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-07,138.6729866543092
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-07,138.6729866543092
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-08,141.758582614036
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-08,141.758582614036
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-09,140.01190045940086
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-09,140.01190045940086
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-10,141.02065330218045
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-10,141.02065330218045
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-11,141.78467271894039
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-11,141.78467271894039
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-12,143.73143123729378
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-12,143.73143123729378
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-13,144.09289780574
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-13,144.09289780574
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-14,145.71475946021496
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-14,145.71475946021496
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-15,146.25525570780718
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-15,146.25525570780718
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-16,145.13894619581214
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-16,145.13894619581214
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-17,146.00866903985792
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-17,146.00866903985792
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-18,146.72821638369004
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-18,146.72821638369004
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-19,147.34132318060463
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-19,147.34132318060463
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-20,147.76505719702195
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-20,147.76505719702195
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-21,148.28899202120868
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-21,148.28899202120868
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-22,150.62343961400597
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-22,150.62343961400597
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-23,151.14968436893693
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-23,151.14968436893693
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-07-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-07-24,151.57990215316622
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-07-24,151.57990215316622
