id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
30,BTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,38221,38222,38222,1579464300,1579464300,8694.1,8636.233521645407,-0.007455833076982476,stop,99.9947554247219,0.00125,0.0004
31,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,900,901,901,1579464300,1579464300,8.612,8.477491367073892,-0.016418745114504005,stop,99.99270318921927,0.00125,0.0004
32,ETH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,15303,15304,15304,1579464300,1579464300,168.38,167.07356586577865,-0.00855884389013748,stop,99.99163341179833,0.00125,0.0004
33,LINK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,612,613,613,1579464300,1579464300,2.631,2.600948749654481,-0.012221987968650238,stop,99.99010579112269,0.00125,0.0004
34,LTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2915,2916,2916,1579464300,1579464300,58.07,57.57499706847613,-0.009324245419732624,stop,99.98894037576525,0.00125,0.0004
35,TRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1187,1188,1188,1579464300,1579464300,0.01679,0.016607627902426304,-0.011661947443341014,stop,99.98748279355577,0.00125,0.0004
36,XRP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3776,3777,3777,1579464300,1579464300,0.2363,0.2343610585944033,-0.009005422791353057,stop,99.98635725661026,0.00125,0.0004
37,ETC,short,short_main_v6_timeout210,1233,1234,1246,1579564200,1579567800,8.852,8.863246480118754,-0.002068889468884815,stop,99.98609868070831,0.00125,0.0004
38,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1945,1946,1946,1579777800,1579777800,8.878,8.80823761250793,-0.008657894513637054,stop,99.9850165943393,0.00125,0.0004
39,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2134,2135,2156,1579834500,1579840800,8.269,8.295,0.0023442737936873134,time,99.98530958465702,0.00125,0.0004
40,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2502,2503,2524,1579944900,1579951200,8.188,8.305,0.01348920371275022,time,99.98699548741861,0.00125,0.0004
41,ETC,short,short_main_v6_timeout210,3122,3123,3156,1580130900,1580140800,9.75,9.75701118756665,-0.0015185794329707117,stop,99.98680568967497,0.00125,0.0004
42,ETC,short,short_main_v6_timeout210,3535,3536,3643,1580254800,1580286900,11.548,11.561027912336773,-0.001926881833999449,stop,99.98656486122556,0.00125,0.0004
43,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4370,4371,4372,1580505300,1580505600,11.427,11.331607290293269,-0.00914800995070717,stop,99.9854215136127,0.00125,0.0004
44,ETC,short,short_main_v6_timeout210,5109,5110,5156,1580727000,1580740800,12.153,12.161397481511612,-0.0014905030054628058,stop,99.98523522789863,0.00125,0.0004
45,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,5279,5280,5283,1580778000,1580778900,11.456,11.73721033331259,0.023746991385526297,target,99.98820316354818,0.00125,0.0004
46,XRP,short,short_main_v6_timeout210,8433,8434,8434,1580861400,1580861400,0.2668,0.2705392773944046,-0.014621569386959332,stop,99.98637568298513,0.00125,0.0004
48,BCH,short,short_main_v6_timeout210,13846,13847,13851,1580932200,1580933400,415.09,421.4483876270352,-0.01588699004126246,stop,99.9843900797917,0.00125,0.0004
47,BCH,short,short_main_v6_timeout210,13845,13846,13854,1580931900,1580934300,416.25,416.56493394914804,-0.0015560260681627184,stop,99.98419560689497,0.00125,0.0004
49,BCH,short,short_main_v6_timeout210,13847,13848,13856,1580932500,1580934900,415.52,415.84685844339805,-0.001586006763695557,stop,99.98399738738185,0.00125,0.0004
50,ETC,short,short_main_v6_timeout210,5997,5998,6007,1580993400,1580996100,13.012,13.02052104784319,-0.0014544321699476496,stop,99.983815612454,0.00125,0.0004
51,ADA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1797,1798,1798,1581029400,1581029400,0.05812,0.05766506933773743,-0.008627437409885896,stop,99.98273735731499,0.00125,0.0004
55,TRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6404,6405,6406,1581029400,1581029700,0.02001,0.020574756803505866,0.02742372831113773,target,99.98616473159635,0.00125,0.0004
52,BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,14170,14171,14175,1581029400,1581030600,423.8,436.6592772056579,0.029542796615521196,target,99.98985707025763,0.00125,0.0004
57,XRP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,8993,8994,8998,1581029400,1581030600,0.2718,0.2796172627605727,0.027961084475984912,target,99.99335185130799,0.00125,0.0004
58,ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,357,358,362,1581029400,1581030600,68.43,70.37750993668979,0.027659885089723526,target,99.99680910708543,0.00125,0.0004
56,XLM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,4965,4966,4971,1581029400,1581030900,0.06819,0.06992637635789638,0.024663797593435757,target,99.99989198341018,0.00125,0.0004
54,ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6117,6118,6126,1581029400,1581031800,11.32,12.016203423488422,0.060702069212758135,target,100.00747973386574,0.00125,0.0004
53,DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,644,645,654,1581029400,1581032100,118.09,121.0262320962115,0.02406435850801505,target,100.01048800367299,0.00125,0.0004
59,TRX,short,short_main_v6_timeout210,6414,6415,6440,1581032400,1581039900,0.0231,0.023139821010941558,-0.0025208867312642483,stop,100.01017285978274,0.00125,0.0004
60,DASH,short,short_main_v6_timeout210,1123,1124,1132,1581173100,1581175500,128.67,128.82449839419115,-0.0019992935824862715,stop,100.00992292266176,0.00125,0.0004
