spec,scenario,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,76,CFX,2.3251712846272223,0.5779321447373083,69.18084949683217,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,77,MORPHO,2.310093634811238,0.574184524700298,69.75503402153245,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,78,NEIRO,2.2888246755991597,0.5688980258969475,70.32393204742941,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,79,EGLD,2.2648411038291334,0.5629367975078163,70.88686884493723,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,80,ONT,2.263415481775974,0.562582452511293,71.44945129744852,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,81,SQD,2.262915467501703,0.5624581716362285,72.01190946908474,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,82,GHST,2.232359162490781,0.5548632598088872,72.56677272889365,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,83,USTC,2.216580435330955,0.5509413837350713,73.11771411262872,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,84,RSR,2.20895871803609,0.5490469704280067,73.66676108305673,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,85,BLUR,2.1931841712323905,0.5451261334011624,74.21188721645791,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,86,REI,2.1472184881040524,0.5337011489235415,74.74558836538144,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,87,ID,2.1363772615846366,0.5310065116142934,75.27659487699574,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,88,CHESS,2.1285579904047753,0.5290629953696463,75.80565787236539,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,89,KNC,2.125826197024308,0.5283839954104644,76.33404186777585,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,90,SANTOS,2.1119715351820645,0.524940354726427,76.85898222250228,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,91,IMX,2.107253219916223,0.5237675955068534,77.38274981800913,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,92,HOME,2.087692254724247,0.5189056265666413,77.90165544457577,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,93,LUNA2,2.082190795072462,0.5175382131649866,78.41919365774075,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,94,ALGO,2.009997973455282,0.4995943513481382,78.91878800908889,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,95,AIN,1.9946806329576439,0.495787155076621,79.4145751641655,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,96,OXT,1.986937869571549,0.4938626552002015,79.9084378193657,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,97,IN,1.9623655128863617,0.4877550815800511,80.39619290094575,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,98,TAG,1.9591369145664155,0.48695259844090427,80.88314549938667,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,99,XTZ,1.945698512920459,0.4836124211660356,81.3667579205527,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,100,TURTLE,1.9145397393676689,0.47586776297857,81.84262568353127,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,101,COAI,1.90488989788404,0.473469249964978,82.31609493349626,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,102,RONIN,1.8951070142507407,0.47103766870587327,82.78713260220213,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,103,HMSTR,1.8932054168323467,0.47056501781700955,83.25769762001914,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,104,WLD,1.8916696482413533,0.4701832953858574,83.72788091540501,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,105,AVAAI,1.8824731776963726,0.4678974698291711,84.19577838523418,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,106,ONE,1.8324081680062205,0.4554535786552946,84.65123196388947,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,107,DYM,1.8304022160558917,0.45495498996182576,85.1061869538513,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,108,DOGS,1.821471099793912,0.4527351194472061,85.55892207329852,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,109,GTC,1.8123358484410286,0.4504645102056453,86.00938658350417,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,110,TWT,1.8026814162578388,0.4480648561523113,86.45745143965648,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,111,PARTI,1.7917682076164918,0.4453523273516339,86.90280376700811,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,112,ARIA,1.7695254035571224,0.4398237748789656,87.34262754188707,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,113,XVG,1.7670919066633923,0.4392189178999107,87.78184645978698,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,114,USUAL,1.7445919229861333,0.4336264422362361,88.21547290202322,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,115,CROSS,1.7308364443024655,0.4302074539878864,88.6456803560111,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,116,ZRC,1.7019194816539558,0.4230200083346424,89.06870036434573,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,117,IOST,1.6870528172672696,0.4193248297080644,89.4880251940538,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,118,AKT,1.6741058916228027,0.41610681108082126,89.90413200513461,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,119,MYX,1.65680902572539,0.4118075945579715,90.3159395996926,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,120,MEW,1.6498307317204073,0.41007310710426387,90.72601270679685,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,121,PIXEL,1.6489781251520275,0.4098611877734435,91.1358738945703,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,122,DEXE,1.64229592483538,0.4082002957840675,91.54407419035437,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,123,PHB,1.6318584182401459,0.4056060049409908,91.94968019529534,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,124,VVV,1.6309815756371384,0.405388061630963,92.35506825692632,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,125,BEAT,1.6205581239026312,0.40279726418893486,92.75786552111525,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,126,NEAR,1.6151041048408008,0.40144164236671404,93.15930716348196,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,127,BSW,1.6094940413220655,0.4000472349684587,93.55935439845042,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,128,MUBARAK,1.6021978237340957,0.3982337261285017,93.95758812457893,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,129,1000SATS,1.5900435278042244,0.3952127193059232,94.35280084388484,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,130,DEGEN,1.5743523563842827,0.3913126056187625,94.74411344950362,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,131,SEI,1.5652311666628866,0.38904549146115436,95.13315894096476,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,132,CHR,1.5320414350589238,0.38079602919747035,95.51395497016225,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,133,SOON,1.531957845821934,0.3807752527035708,95.8947302228658,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,134,ENSO,1.5288489867994102,0.38000253132409567,96.2747327541899,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,135,ALPHA,1.4932809964903635,0.3711619417902374,96.64589469598013,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,136,OP,1.4927911735037391,0.3710401940071502,97.01693488998728,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,137,GRASS,1.483756918168529,0.3687946877958435,97.38572957778312,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,138,SNX,1.4792569638310953,0.3676762032013333,97.75340578098447,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,139,KLAY,1.444208673413252,0.3589647874942502,98.11237056847871,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,140,DF,1.4416244648837848,0.3583224704366822,98.47069303891539,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,141,PIEVERSE,1.4379778959136957,0.35741609874709973,98.8281091376625,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,142,LPT,1.4356666976239485,0.3568416396552737,99.18495077731777,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,143,CELO,1.430967461160408,0.3556736225608096,99.54062439987858,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,144,MINA,1.4269709790613763,0.3546802783344431,99.89530467821302,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,145,LYN,1.420852621570061,0.3531595321035725,100.24846421031661,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,146,2Z,1.413260118129592,0.3512723800359866,100.59973659035259,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,147,ETHFI,1.4114495588235103,0.35082235709365284,100.95055894744624,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,148,ICP,1.402749646638285,0.34865995342839357,101.29921890087464,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,149,PUFFER,1.3998357624512698,0.34793569395174695,101.6471545948264,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,150,BOME,1.380554304948864,0.34314319794867804,101.99029779277507,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,151,NXPC,1.3750681133722562,0.34177957949817017,102.33207737227326,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,152,MBOX,1.3649095940688116,0.33925463224494606,102.67133200451819,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,153,SFP,1.339485528389813,0.3329353623903119,103.00426736690851,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,154,1000RATS,1.3376539817352266,0.3324801229448268,103.33674748985334,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,155,RARE,1.3328057195477847,0.33127506481308305,103.66802255466641,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,156,UXLINK,1.3314135422556346,0.3309290326675691,103.99895158733396,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,157,ALT,1.3312370909982763,0.33088517488630337,104.32983676222027,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,158,FLUX,1.3309746545808412,0.3308199450933035,104.66065670731356,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,159,EIGEN,1.325621297762497,0.3294893433402091,104.99014605065378,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,160,ORCA,1.3184586062546915,0.32770902302894156,105.31785507368272,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,161,ORBS,1.3148761273352563,0.3268185812197407,105.64467365490246,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,162,FIO,1.308532505743018,0.3252418445481488,105.96991549945061,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,163,SLERF,1.3024541404997285,0.3237310385766592,106.29364653802726,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,164,VELODROME,1.301771430343859,0.32356134778990975,106.6172078858172,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,165,DAM,1.2983178407974534,0.3227029420342596,106.93991082785143,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,166,COMBO,1.2937539362958907,0.3215685623288147,107.26147939018027,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,167,MILK,1.2832193985785567,0.3189501539487323,107.580429544129,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,168,FLOCK,1.2818444415050567,0.31860840196871115,107.89903794609769,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,169,F,1.2760024263081782,0.3171563419012907,108.216194287999,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,170,SAFE,1.2730483604169767,0.31642209507505265,108.53261638307406,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,171,AEVO,1.2727802561954529,0.3163554565229671,108.84897183959701,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,172,4,1.272607940517912,0.316312626659313,109.16528446625632,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,173,FLUID,1.2665271299563376,0.3148012128925825,109.48008567914891,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,174,PONKE,1.2651476547045202,0.31445833789831185,109.7945440170472,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,175,OMG,1.2645935428090977,0.3143206108077258,110.10886462785494,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,176,SAPIEN,1.2621241006802555,0.31370681947318535,110.42257144732812,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,177,HUMA,1.2583598301672976,0.3127711925173097,110.73534263984544,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,178,KAIA,1.2542417085266042,0.3117476142167216,111.04709025406217,True
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,179,NULS,1.248955405857064,0.3104336790843996,111.35752393314655,True
