spec,factor,profile,horizon,scenario,date,equity
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-07,96.38112689484171
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-07,95.8978690156272
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-07,96.38112689484171
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-07,96.02955786272723
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-07,95.98978035601922
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-08,95.86299680459412
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-08,96.15173615752512
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-08,95.55545728829794
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-08,96.15173615752512
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-08,95.73107685962016
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-08,95.69142299015856
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-09,95.33783920527559
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-09,95.60783006486216
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-09,95.031984454942
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-09,95.60783006486216
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-09,95.20664194542428
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-09,95.16720530817514
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-10,94.35262190606834
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-10,94.94199132439219
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-10,94.0499278461133
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-10,94.94199132439219
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-10,94.30906105381351
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-10,94.26999621386047
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-11,94.22034433461103
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-11,94.76380183525224
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-11,93.9180746363149
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-11,94.76380183525224
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-11,94.15827230863408
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-11,94.11926992862
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-12,93.83821856931603
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-12,94.41235865708278
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-12,93.53717477441255
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-12,94.41235865708278
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-12,93.77639828642685
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-12,93.73755408684005
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-13,93.49383124057154
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-13,94.22949955349148
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-13,93.19389227981718
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-13,94.22949955349148
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-13,93.43223783882333
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-13,93.39353619789058
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-14,93.22843749105425
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-14,93.99028269552531
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-14,92.9175025978938
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-14,93.99028269552531
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-14,93.16701892975922
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-14,93.11655442224009
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-15,93.07445145041682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-15,93.87151114067716
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-15,92.76403013052199
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-15,93.87151114067716
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-15,93.01313433457472
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-15,92.96275317962383
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-16,92.96062292636894
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-16,93.71211011933664
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-16,92.65058124664496
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-16,93.71211011933664
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-16,92.8993808003514
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-16,92.84906126072481
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-17,92.47505238290131
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-17,93.45153714919617
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-17,92.16663017497287
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-17,93.45153714919617
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-17,92.41729977680653
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-17,92.367241359428
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-18,92.43092093003591
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-18,93.48716607526366
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-18,92.12264590904893
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-18,93.48716607526366
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-18,92.39173227131747
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-18,92.34168770274059
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-19,92.05402487187332
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-19,93.35833021916349
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-19,91.74700687222808
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-19,93.35833021916349
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-19,92.0771644342544
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-19,92.0272902533443
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-20,92.13760295924665
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-20,93.47007325479144
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-20,91.83030621049474
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-20,93.47007325479144
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-20,92.16076357114606
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-20,92.11084410823256
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-21,91.37423458412232
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-21,92.76165203473853
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-21,91.11591657243211
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-21,92.76165203473853
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-21,91.43765932715687
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-21,91.39073096221571
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-22,91.41826621371455
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-22,92.79078214874862
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-22,91.15983230594357
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-22,92.79078214874862
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-22,91.48172110054051
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-22,91.4347791890241
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-23,91.53114771385296
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-23,92.90296307981335
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-23,91.27239469691042
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-23,92.90296307981335
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-23,91.594680953541
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-23,91.54768107906393
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-24,91.504802999687
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-24,92.86935477217115
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-24,91.24612445765761
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-24,92.86935477217115
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-24,91.56831795308574
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-24,91.52133160622522
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-25,91.69010793720523
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-25,93.03662331327006
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-25,91.43090554932851
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-25,93.03662331327006
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-25,91.75375151373737
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-25,91.70667001556464
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-26,91.68851521339492
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-26,93.07469102103234
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-26,91.42931732805202
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-26,93.07469102103234
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-26,91.75215768439179
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-26,91.70507700405886
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-27,91.99679697911918
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-27,93.34771711751814
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-27,91.73672759987556
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-27,93.34771711751814
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-27,92.0606534334408
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-27,92.01341445503512
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-28,91.91016080446789
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-28,93.26963062404988
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-28,91.65033634044838
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-28,93.26963062404988
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-28,91.97395712322927
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2020-08-28,91.92676263120259
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2020-08-29,91.77955664381243
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2020-08-29,93.1687064384108
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2020-08-29,91.52010138985361
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2020-08-29,93.1687064384108
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2020-08-29,91.84326230812837
