spec,factor,profile,horizon,scenario,top_k,max_concurrent_cap,period,quarter,start_equity,end_equity,quarter_return_pct,quarter_mdd_pct,entries,exits
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2025Q1,267.97477739652055,410.5206174267533,53.19375256698453,-10.390511564179118,13600,13596
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_BASE,10,0,BASE,2025Q1,185.9803855663457,254.18194735073345,36.67137347667122,-23.55689206350857,17372,17354
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2025Q1,185.9803855663457,254.18194735073345,36.67137347667122,-23.55689206350857,17372,17354
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2025Q1,185.9803855663457,254.18194735073345,36.67137347667122,-23.55689206350857,17372,17354
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_BASE,10,20,BASE,2025Q1,205.25395461735076,259.27441132179086,26.318838438532865,-5.1384311310209485,6793,6793
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2025Q1,205.25395461735076,259.27441132179086,26.318838438532865,-5.1384311310209485,6793,6793
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2025Q1,205.25395461735076,259.27441132179086,26.318838438532865,-5.1384311310209485,6793,6793
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_BASE,10,50,BASE,2025Q1,261.0204470805426,397.7073459619907,52.366356892826424,-10.59491517467449,13675,13671
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2025Q1,261.0204470805426,397.7073459619907,52.366356892826424,-10.59491517467449,13675,13671
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2025Q1,261.0204470805426,397.7073459619907,52.366356892826424,-10.59491517467449,13675,13671
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_BASE,1,0,BASE,2025Q2,390.4541257661777,483.019005560672,23.706979562030938,-20.551488102689074,11926,11930
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2025Q2,390.4541257661777,483.019005560672,23.706979562030938,-20.551488102689074,11926,11930
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2025Q2,390.4541257661777,483.019005560672,23.706979562030938,-20.551488102689074,11926,11930
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,1,20,BASE,2025Q2,305.2352946283564,324.8346785453124,6.421073926204857,-9.422397156441086,6962,6962
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2025Q2,305.2352946283564,324.8346785453124,6.421073926204857,-9.422397156441086,6962,6962
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2025Q2,305.2352946283564,324.8346785453124,6.421073926204857,-9.422397156441086,6962,6962
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,1,50,BASE,2025Q2,392.8488070911499,485.06685683253613,23.47418347129906,-20.59850870909228,11888,11892
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2025Q2,392.8488070911499,485.06685683253613,23.47418347129906,-20.59850870909228,11888,11892
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2025Q2,392.8488070911499,485.06685683253613,23.47418347129906,-20.59850870909228,11888,11892
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_BASE,3,0,BASE,2025Q2,347.8165780807137,457.5689071506418,31.55465724939055,-24.57504250870578,17964,17977
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2025Q2,347.8165780807137,457.5689071506418,31.55465724939055,-24.57504250870578,17964,17977
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2025Q2,347.8165780807137,457.5689071506418,31.55465724939055,-24.57504250870578,17964,17977
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,3,20,BASE,2025Q2,269.2479628068265,303.4541013832697,12.70432586373349,-7.757191308998291,7018,7018
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2025Q2,269.2479628068265,303.4541013832697,12.70432586373349,-7.757191308998291,7018,7018
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2025Q2,269.2479628068265,303.4541013832697,12.70432586373349,-7.757191308998291,7018,7018
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,3,50,BASE,2025Q2,395.9243848621461,508.9060340245824,28.536168390278505,-21.479310333858194,14861,14870
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2025Q2,395.9243848621461,508.9060340245824,28.536168390278505,-21.479310333858194,14861,14870
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2025Q2,395.9243848621461,508.9060340245824,28.536168390278505,-21.479310333858194,14861,14870
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_BASE,5,0,BASE,2025Q2,321.65104175178527,429.9376796107619,33.66587506423819,-25.272857511101044,19265,19280
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2025Q2,321.65104175178527,429.9376796107619,33.66587506423819,-25.272857511101044,19265,19280
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2025Q2,321.65104175178527,429.9376796107619,33.66587506423819,-25.272857511101044,19265,19280
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,5,20,BASE,2025Q2,260.5163399104132,291.33300045802633,11.829070129808539,-7.681991460006388,7011,7012
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2025Q2,260.5163399104132,291.33300045802633,11.829070129808539,-7.681991460006388,7011,7012
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2025Q2,260.5163399104132,291.33300045802633,11.829070129808539,-7.681991460006388,7011,7012
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,5,50,BASE,2025Q2,410.5206174267533,523.5086553959894,27.523109235651468,-21.652360927777238,14978,14991
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2025Q2,410.5206174267533,523.5086553959894,27.523109235651468,-21.652360927777238,14978,14991
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2025Q2,410.5206174267533,523.5086553959894,27.523109235651468,-21.652360927777238,14978,14991
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_BASE,10,0,BASE,2025Q2,254.18194735073345,349.35546612278256,37.443067756784366,-24.748459293411162,20011,20028
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2025Q2,254.18194735073345,349.35546612278256,37.443067756784366,-24.748459293411162,20011,20028
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2025Q2,254.18194735073345,349.35546612278256,37.443067756784366,-24.748459293411162,20011,20028
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_BASE,10,20,BASE,2025Q2,259.27441132179086,291.4966099148441,12.427835986121117,-7.819997489308628,6999,7000
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2025Q2,259.27441132179086,291.4966099148441,12.427835986121117,-7.819997489308628,6999,7000
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2025Q2,259.27441132179086,291.4966099148441,12.427835986121117,-7.819997489308628,6999,7000
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_BASE,10,50,BASE,2025Q2,397.7073459619907,517.77505272062,30.189964549989547,-21.041398877296867,14984,14997
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2025Q2,397.7073459619907,517.77505272062,30.189964549989547,-21.041398877296867,14984,14997
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2025Q2,397.7073459619907,517.77505272062,30.189964549989547,-21.041398877296867,14984,14997
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_BASE,1,0,BASE,2025Q3,483.019005560672,571.0418308429721,18.22347035395144,-7.3496409796788065,13988,13985
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2025Q3,483.019005560672,571.0418308429721,18.22347035395144,-7.3496409796788065,13988,13985
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2025Q3,483.019005560672,571.0418308429721,18.22347035395144,-7.3496409796788065,13988,13985
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,1,20,BASE,2025Q3,324.8346785453124,349.7924675777855,7.683228017476473,-4.474454170646491,7203,7203
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2025Q3,324.8346785453124,349.7924675777855,7.683228017476473,-4.474454170646491,7203,7203
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2025Q3,324.8346785453124,349.7924675777855,7.683228017476473,-4.474454170646491,7203,7203
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,1,50,BASE,2025Q3,485.06685683253613,574.2016038219596,18.375765264909916,-7.258669741383283,13841,13838
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2025Q3,485.06685683253613,574.2016038219596,18.375765264909916,-7.258669741383283,13841,13838
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2025Q3,485.06685683253613,574.2016038219596,18.375765264909916,-7.258669741383283,13841,13838
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_BASE,3,0,BASE,2025Q3,457.5689071506418,483.68375497356885,5.707303843162892,-16.127891791162863,22358,22354
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2025Q3,457.5689071506418,483.68375497356885,5.707303843162892,-16.127891791162863,22358,22354
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2025Q3,457.5689071506418,483.68375497356885,5.707303843162892,-16.127891791162863,22358,22354
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,3,20,BASE,2025Q3,303.4541013832697,328.6169947116894,8.29215792889826,-4.912219488765446,7249,7249
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2025Q3,303.4541013832697,328.6169947116894,8.29215792889826,-4.912219488765446,7249,7249
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2025Q3,303.4541013832697,328.6169947116894,8.29215792889826,-4.912219488765446,7249,7249
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2025Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,3,50,BASE,2025Q3,508.9060340245824,586.0247797847071,15.153828134095093,-9.398088714106068,16594,16586
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2025Q3,508.9060340245824,586.0247797847071,15.153828134095093,-9.398088714106068,16594,16586
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2025Q3,508.9060340245824,586.0247797847071,15.153828134095093,-9.398088714106068,16594,16586
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
