batch=RESTORE_EXACT_8V4_LONG400_FULL_FEE008_V1
timeframe=5m

8V4_V27_V092_quality_hold_rare22_c1 | verdict=mdd_fail | final_return_pct=10.1476 | max_return_pct=12.9883 | max_drawdown_pct=5.6047 | cd_value=103.9742 | trades=3989
8V4_V27_V091_quality_hold_base | verdict=mdd_fail | final_return_pct=9.9571 | max_return_pct=12.6995 | max_drawdown_pct=5.5228 | cd_value=103.8844 | trades=3990
8V4_V09_V091_quality_hold_base | verdict=mdd_fail | final_return_pct=9.5403 | max_return_pct=12.3166 | max_drawdown_pct=5.2907 | cd_value=103.7449 | trades=2936
8V4_V27_V018_strict_softscore | verdict=baseline_fail | final_return_pct=7.3263 | max_return_pct=10.9547 | max_drawdown_pct=3.3742 | cd_value=103.7048 | trades=2366
8V4_V27_V008_core_softscore | verdict=baseline_fail | final_return_pct=6.9481 | max_return_pct=10.3165 | max_drawdown_pct=3.1552 | cd_value=103.5737 | trades=2366
8V4_V51_V099_quality_hold_microguard | verdict=baseline_fail | final_return_pct=5.3137 | max_return_pct=6.1416 | max_drawdown_pct=1.8153 | cd_value=103.4020 | trades=522
8V4_V09_V092_quality_hold_rare22_c1 | verdict=mdd_fail | final_return_pct=9.3226 | max_return_pct=12.3893 | max_drawdown_pct=5.5799 | cd_value=103.2225 | trades=2936
8V4_V27_V058_extreme_softscore | verdict=baseline_fail | final_return_pct=4.4376 | max_return_pct=6.8552 | max_drawdown_pct=2.2804 | cd_value=102.0560 | trades=530
8V4_V51_V034_shocklow_vol18 | verdict=baseline_fail | final_return_pct=2.8046 | max_return_pct=2.8314 | max_drawdown_pct=0.7529 | cd_value=102.0305 | trades=199
8V4_V51_V004_core_vol18 | verdict=baseline_fail | final_return_pct=2.7832 | max_return_pct=2.8057 | max_drawdown_pct=0.7529 | cd_value=102.0093 | trades=199
8V4_V27_V068_spring_softscore | verdict=baseline_fail | final_return_pct=4.1072 | max_return_pct=6.2537 | max_drawdown_pct=2.0369 | cd_value=101.9867 | trades=530
8V4_V28_V091_quality_hold_base | verdict=mdd_fail | final_return_pct=7.6646 | max_return_pct=13.2036 | max_drawdown_pct=5.2859 | cd_value=101.9735 | trades=2997
8V4_V28_V099_quality_hold_microguard | verdict=mdd_fail | final_return_pct=7.1182 | max_return_pct=12.4642 | max_drawdown_pct=5.1669 | cd_value=101.5835 | trades=2932
8V4_V28_V097_quality_hold_refire40 | verdict=mdd_fail | final_return_pct=6.9418 | max_return_pct=12.3722 | max_drawdown_pct=5.2346 | cd_value=101.3438 | trades=2624
8V4_V28_V092_quality_hold_rare22_c1 | verdict=mdd_fail | final_return_pct=6.9303 | max_return_pct=12.5124 | max_drawdown_pct=5.3890 | cd_value=101.1678 | trades=2940
8V4_V27_V038_shocklow_softscore | verdict=baseline_fail | final_return_pct=5.7360 | max_return_pct=10.5431 | max_drawdown_pct=4.4453 | cd_value=101.0357 | trades=1993
8V4_V51_V042_prevhigh_rare22_c1 | verdict=baseline_fail | final_return_pct=0.7484 | max_return_pct=0.7791 | max_drawdown_pct=0.0708 | cd_value=100.6771 | trades=17
8V4_V51_V014_strict_vol18 | verdict=baseline_fail | final_return_pct=1.1014 | max_return_pct=1.1014 | max_drawdown_pct=0.4229 | cd_value=100.6738 | trades=78
8V4_V51_V041_prevhigh_base | verdict=baseline_fail | final_return_pct=0.7303 | max_return_pct=0.7611 | max_drawdown_pct=0.0708 | cd_value=100.6590 | trades=17
8V4_V51_V024_lowanchor_vol18 | verdict=baseline_fail | final_return_pct=1.0379 | max_return_pct=1.0379 | max_drawdown_pct=0.4335 | cd_value=100.5999 | trades=78
8V4_V28_V047_prevhigh_refire40 | verdict=baseline_fail | final_return_pct=0.7675 | max_return_pct=0.8665 | max_drawdown_pct=0.2118 | cd_value=100.5541 | trades=113
8V4_V51_V044_prevhigh_vol18 | verdict=baseline_fail | final_return_pct=0.4234 | max_return_pct=0.4373 | max_drawdown_pct=0.0138 | cd_value=100.4095 | trades=4
8V4_V28_V051_extreme_base | verdict=baseline_fail | final_return_pct=0.4158 | max_return_pct=0.4678 | max_drawdown_pct=0.0540 | cd_value=100.3615 | trades=9
8V4_V27_V047_prevhigh_refire40 | verdict=baseline_fail | final_return_pct=0.4127 | max_return_pct=0.4303 | max_drawdown_pct=0.0540 | cd_value=100.3585 | trades=7
8V4_V28_V057_extreme_refire40 | verdict=baseline_fail | final_return_pct=0.3971 | max_return_pct=0.4147 | max_drawdown_pct=0.0540 | cd_value=100.3428 | trades=7
8V4_V51_V057_extreme_refire40 | verdict=baseline_fail | final_return_pct=0.3897 | max_return_pct=0.4069 | max_drawdown_pct=0.0530 | cd_value=100.3365 | trades=7
8V4_V51_V047_prevhigh_refire40 | verdict=baseline_fail | final_return_pct=0.3786 | max_return_pct=0.3953 | max_drawdown_pct=0.0514 | cd_value=100.3270 | trades=7
8V4_V27_V094_quality_hold_vol18 | verdict=baseline_fail | final_return_pct=0.8879 | max_return_pct=0.9386 | max_drawdown_pct=0.5624 | cd_value=100.3206 | trades=514
8V4_V28_V052_extreme_rare22_c1 | verdict=baseline_fail | final_return_pct=0.3542 | max_return_pct=0.4062 | max_drawdown_pct=0.0540 | cd_value=100.3000 | trades=8
8V4_V51_V052_extreme_rare22_c1 | verdict=baseline_fail | final_return_pct=0.3476 | max_return_pct=0.3986 | max_drawdown_pct=0.0530 | cd_value=100.2945 | trades=8
