variant,same_symbol_mode,close_due_mode,dd_mode,freeze_decrement,dd_trigger_mode,guard_count_position,trades,generated_trades_before_guard,blocked_by_guard,blocked_by_same_symbol,skipped,max_conc,active_leftover,wins,same_bar_trades,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,score_distance_fast,wins_full,losses,win_rate_pct,same_bar_trades_full,profit_factor,exact_match_core,exact_match_full,score_distance_full
entry_block_exit_i_plus_0|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,7262,24822,17560,10099,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,29399770,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,6833,24630,17797,10054,0,284,0,-1,-1,169.80707221898334,179.4385688302558,3.4467312982565135,269.8070722189833,29871670,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,6833,24630,17797,10054,0,284,0,-1,-1,169.80707221898334,179.4385688302558,3.4467312982565135,269.8070722189833,29871670,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1438,52051,50613,430,0,18,0,-1,-1,-3.010510712041903,0.08409415408987542,3.0920046709593123,96.9894892879581,39415090,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1438,52051,50613,430,0,18,0,-1,-1,-3.010510712041903,0.08409415408987542,3.0920046709593123,96.9894892879581,39415090,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1438,52051,50613,430,0,18,0,-1,-1,-3.010510712041903,0.08409415408987542,3.0920046709593123,96.9894892879581,39415090,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1438,52051,50613,430,0,18,0,-1,-1,-3.010510712041903,0.08409415408987542,3.0920046709593123,96.9894892879581,39415090,,,,,,,,
active_ts_lt_exit_ts|per_candidate|direct_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,direct_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1438,52051,50613,430,0,18,0,-1,-1,-3.010510712041903,0.08409415408987542,3.0920046709593123,96.9894892879581,39415090,,,,,,,,
active_ts_lt_exit_ts|per_candidate|direct_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,direct_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1438,52051,50613,430,0,18,0,-1,-1,-3.010510712041903,0.08409415408987542,3.0920046709593123,96.9894892879581,39415090,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1437,52051,50614,430,0,18,0,-1,-1,-3.008088940206588,0.08409415408987542,3.0895849339813393,96.99191105979341,39416190,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1437,52051,50614,430,0,18,0,-1,-1,-3.008088940206588,0.08409415408987542,3.0895849339813393,96.99191105979341,39416190,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1437,52051,50614,430,0,18,0,-1,-1,-3.008088940206588,0.08409415408987542,3.0895849339813393,96.99191105979341,39416190,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1437,52051,50614,430,0,18,0,-1,-1,-3.008088940206588,0.08409415408987542,3.0895849339813393,96.99191105979341,39416190,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1437,52051,50614,430,0,18,0,-1,-1,-3.008088940206588,0.08409415408987542,3.0895849339813393,96.99191105979341,39416190,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1437,52051,50614,430,0,18,0,-1,-1,-3.008088940206588,0.08409415408987542,3.0895849339813393,96.99191105979341,39416190,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|direct_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,direct_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|direct_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,direct_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|direct_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,direct_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|direct_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,direct_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1435,52049,50614,432,0,18,0,-1,-1,-2.9404166739969484,0.08409415408987542,3.0219695283750774,97.05958332600305,39417990,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_candidate,edge_current,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1360,51994,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,39489490,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current|per_new_timestamp_after_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_candidate,edge_current,per_new_timestamp_after_check,while_below,after_same_symbol_before_accept,1360,51994,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,39489490,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,after_same_symbol_before_accept,1360,51994,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,39489490,,,,,,,,
