rank,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct,robust_pass
129,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,1.0,0.75,1.0,1.3333333333333333,72,203506,203506,100.0,85072,118434,0,41.80319007793382,-0.10317716604086272,-0.023186440617109578,0.8482866479942681,0.7058679596915441,41.801224533920376,58.19631853606282,0.0024569300168054012,1.6543934822560513,0.008137062310643872,0.6793105471636727,0.5094829103727547,-49.885624095681784,52.181783604850594,-0.0010317716604086272,595,46,7.73109243697479,25,0.0,181792.0,-0.1023640332234295,0.6984161520818315,41.461120401337794,21714.0,-0.10998480356259209,0.7533550374836465,44.66703509256701,2853.0,-0.15989201060917865,0.5558992469829585,36.31265334735366,False
130,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.75,1.0,1.3333333333333333,12,214103,214103,100.0,89306,124797,0,41.711699509114766,-0.10589933979607641,-0.025909703677547493,0.8547322951112923,0.7000266596351569,41.550562112628036,58.11081582229114,0.3386220650808256,1.6286880613536476,0.007074035803270196,0.6839072878743128,0.5129304659057339,-49.885624095681784,68.86947348661351,-0.0010589933979607642,595,53,8.907563025210084,26,0.0,190512.0,-0.10615518523494455,0.6892284841930951,41.343327454438565,23591.0,-0.10383322872619286,0.7668975194990464,44.68653299987284,2900.0,-0.15548492567186195,0.562672122054729,35.82758620689655,False
131,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.75,1.0,1.3333333333333333,36,214103,214103,100.0,89309,124794,0,41.71310070386683,-0.10600433086555953,-0.026014736760263682,0.8579052545261459,0.7005046413638966,41.703292340602424,58.278492127620815,0.018215531776761655,1.6493790371923793,0.007074035803270196,0.6839072878743128,0.5129304659057339,-49.885624095681784,68.86947348661351,-0.0010600433086555953,595,53,8.907563025210084,26,0.0,190512.0,-0.10626335138266348,0.6896732046533149,41.34490215839422,23591.0,-0.10391257906383461,0.7675163361319479,44.68653299987284,2900.0,-0.15562533865478248,0.5674243091071378,35.93103448275862,False
132,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.75,1.0,1.3333333333333333,72,214103,214103,100.0,89311,124792,0,41.71403483370153,-0.10604108672476449,-0.026051507327695594,0.8596649952986232,0.7004976550602432,41.712166574032125,58.28549810138111,0.0023353245867643144,1.6518544812543496,0.007074035803270196,0.6839072878743128,0.5129304659057339,-49.885624095681784,68.86947348661351,-0.001060410867247645,595,53,8.907563025210084,26,0.0,190512.0,-0.10629572039108491,0.689683550827437,41.345951961031325,23591.0,-0.10398476147199735,0.7674091155676654,44.68653299987284,2900.0,-0.15850166095669052,0.5630493889469961,35.93103448275862,False
133,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp1atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,1.0,1.0,12,154669,154669,100.0,74984,79685,0,48.480303098875666,-0.10946917478748523,-0.029480967174355086,0.9609053902005515,0.7150067043430375,48.273409668388624,51.18737432840453,0.5392160032068481,1.7841584286443954,0.008579142231998158,0.6543650884433001,0.6543650884433,-31.811559701375636,52.181783604850594,-0.0010946917478748524,595,67,11.260504201680673,25,4.0,138055.0,-0.10760124977301726,0.7113451385033873,48.168483575386624,16614.0,-0.12499080641577397,0.7387159657101722,51.07138557842783,1863.0,-0.14822158996950158,0.5816143079224599,43.74664519592056,False
134,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,1.0,1.0,36,154669,154669,100.0,75084,79585,0,48.54495729590286,-0.10949151764098405,-0.02950331896857149,0.9629260479355488,0.7158617629380981,48.532672998467696,51.43435336104844,0.03297364048387201,1.8191363492361106,0.008579142231998158,0.6543650884433001,0.6543650884433,-31.811559701375636,52.181783604850594,-0.0010949151764098406,595,68,11.428571428571429,25,4.0,138055.0,-0.10771677486983292,0.7119423139588746,48.22643149469415,16614.0,-0.12423884599485842,0.741228566546023,51.191765980498374,1863.0,-0.14897917022816468,0.5816517227785422,43.853998926462694,False
135,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,1.0,1.0,72,154669,154669,100.0,75087,79582,0,48.54689692181368,-0.10959636488526767,-0.029608208168535082,0.9634272420197091,0.715733164296591,48.54560383787314,51.45051691030523,0.0038792518216320014,1.8242698924800704,0.008579142231998158,0.6543650884433001,0.6543650884433,-31.811559701375636,52.181783604850594,-0.0010959636488526766,595,68,11.428571428571429,25,4.0,138055.0,-0.10774970946524254,0.7119555620777571,48.22932889065952,16614.0,-0.12494125558055895,0.7401540216527159,51.18574696039485,1863.0,-0.14815114912009555,0.5836555635605835,43.853998926462694,False
136,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp1atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,1.0,1.0,12,153981,153981,100.0,74829,79152,0,48.59625538215754,-0.11048793654478473,-0.030500136599424556,0.9764353539730112,0.7129872640771283,48.38389151908352,51.07837980010521,0.5377286808112689,1.7752904579136386,0.007717526595883657,0.6552543128882236,0.6552543128882236,-31.811559701375636,68.86947348661351,-0.0011048793654478473,594,65,10.942760942760943,25,0.0,137152.0,-0.10953228172651043,0.7067234746194968,48.219493700419974,16829.0,-0.11827627629378679,0.7528295876009051,51.66676570206191,1778.0,-0.14870794340975715,0.5795118204360719,42.857142857142854,False
137,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp1atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,1.0,1.0,36,153981,153981,100.0,74913,79068,0,48.65080756716738,-0.11059683316299797,-0.030609076793715547,0.978376920345933,0.713650326185715,48.63652009014099,51.32841064806697,0.03506926179203928,1.8105350660146382,0.007717526595883657,0.6552543128882236,0.6552543128882236,-31.811559701375636,68.86947348661351,-0.0011059683316299797,594,64,10.774410774410773,25,0.0,137152.0,-0.10971390784787295,0.7071838836465019,48.26615725618292,16829.0,-0.11779244626062894,0.7547604702727346,51.78560817636223,1778.0,-0.14894469326320203,0.5807411032047383,43.02587176602925,False
138,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp1atr__h72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,1.0,1.0,72,153981,153981,100.0,74915,79066,0,48.65210642871523,-0.11069580846871534,-0.030708091705397615,0.9788512724235757,0.7135362530541578,48.649508705619525,51.34464641741514,0.005844876965339879,1.8162630454406712,0.007717526595883657,0.6552543128882236,0.6552543128882236,-31.811559701375636,68.86947348661351,-0.0011069580846871535,594,64,10.774410774410773,25,0.0,137152.0,-0.10974507425073524,0.7072009494899824,48.26834461035931,16829.0,-0.11844404659720882,0.7537671242644393,51.77966605264721,1778.0,-0.14681395859185292,0.5856006037691471,43.082114735658045,False
139,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,1.0,1.0,1.0,1.0,12,203506,203506,100.0,98611,104895,0,48.456065177439484,-0.1116144990147102,-0.03162714987466001,0.9762599132573982,0.7185063601813383,48.1553369433825,51.050091889182625,0.7945711674348668,1.9302281013827602,0.008137062310643872,0.6793105471636727,0.6793105471636726,-47.82806176605786,52.181783604850594,-0.001116144990147102,595,54,9.07563025210084,25,0.0,181792.0,-0.11019690533193227,0.7123646536454709,48.1896893152614,21714.0,-0.12348274948811769,0.7572348983310423,50.68619323938472,2853.0,-0.17470350318639788,0.5660912852676883,42.09603925692254,False
140,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,1.0,1.0,1.0,1.0,36,203506,203506,100.0,98774,104732,0,48.53616109598734,-0.1118445993016294,-0.031857342238524884,0.9820768655392925,0.719530328789408,48.51503149784281,51.433864357807636,0.05110414434955234,1.9845557379143612,0.008137062310643872,0.6793105471636727,0.6793105471636726,-49.51061283787883,52.181783604850594,-0.001118445993016294,595,57,9.57983193277311,25,0.0,181792.0,-0.11042783744237558,0.7133187122422293,48.26945080091533,21714.0,-0.12370588565686029,0.758617497668135,50.769089066961406,2853.0,-0.1756446449277175,0.5706530681117061,42.27129337539432,False
141,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,1.0,1.0,1.0,1.0,72,203506,203506,100.0,98776,104730,0,48.53714386799407,-0.11199363941403463,-0.032006441990831136,0.9834537451545363,0.7193658412857526,48.534686937977256,51.45548534195552,0.009827720067221605,1.9930518019124743,0.008137062310643872,0.6793105471636727,0.6793105471636726,-51.63362230546446,52.181783604850594,-0.0011199363941403464,595,57,9.57983193277311,25,0.0,181792.0,-0.11042829746113669,0.7134436504297731,48.27220119697236,21714.0,-0.12509885468074106,0.7565489719747807,50.75527309569863,2853.0,-0.17552997817148475,0.5708258482990344,42.27129337539432,False
142,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,1.0,1.0,1.0,12,214103,214103,100.0,103577,110526,0,48.37718294465748,-0.11391533070261367,-0.03392890226351906,0.9873951985437207,0.7152708678044664,48.05911173594018,51.13940486588231,0.8014833981775127,1.930500740297894,0.007074035803270196,0.6839072878743128,0.6839072878743125,-47.82806176605786,68.86947348661351,-0.0011391533070261367,595,48,8.067226890756302,26,0.0,190512.0,-0.1137619670052374,0.7057289431002404,48.07781137146216,23591.0,-0.11515383796023464,0.7737896809748639,50.79479462506888,2900.0,-0.1715064991056805,0.5760646217360653,42.03448275862069,False
143,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,1.0,1.0,1.0,72,214103,214103,100.0,103739,110364,0,48.45284746126865,-0.11410621765291487,-0.03411986559915455,0.9940179924228951,0.7165061415506967,48.45004507176453,51.54014656497107,0.00980836326441012,1.994203724375651,0.007074035803270196,0.6839072878743128,0.6839072878743125,-51.63362230546446,68.86947348661351,-0.0011410621765291487,595,48,8.067226890756302,26,0.0,190512.0,-0.1138832239144066,0.7070505367158063,48.15392206265222,23591.0,-0.11590703080668933,0.7743076745520576,50.866856004408454,2900.0,-0.17211071374399917,0.5811156606219404,42.172413793103445,False
144,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,1.0,1.0,1.0,36,214103,214103,100.0,103734,110369,0,48.45051213668188,-0.11405709527288901,-0.03407072356231391,0.9928484129934108,0.7164632734761643,48.427625955731585,51.52006277352489,0.05231127074352064,1.9855583527554495,0.007074035803270196,0.6839072878743128,0.6839072878743125,-49.51061283787883,68.86947348661351,-0.0011405709527288902,595,48,8.067226890756302,26,0.0,190512.0,-0.11392456371079125,0.7068234155106365,48.150247753422356,23591.0,-0.11512737007931337,0.7754623595648366,50.87533381374253,2900.0,-0.17344562873659974,0.5784028802235005,42.137931034482754,False
145,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,1.0,2.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
146,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,1.0,2.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
147,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,1.0,2.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
148,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,1.5,3.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
149,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,1.5,3.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
150,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,1.5,3.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
151,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp2atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,2.0,4.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
152,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp2atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,2.0,4.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
153,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp2atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,2.0,4.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
154,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp3atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,3.0,6.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
155,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp3atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,3.0,6.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
156,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp3atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.5,3.0,6.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
157,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,1.0,1.3333333333333333,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
158,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,1.0,1.3333333333333333,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
159,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,1.0,1.3333333333333333,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
160,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,1.5,2.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
161,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,1.5,2.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
162,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,1.5,2.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
163,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,2.0,2.6666666666666665,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
164,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,2.0,2.6666666666666665,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
165,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,2.0,2.6666666666666665,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
166,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,3.0,4.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
167,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,3.0,4.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
168,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.75,3.0,4.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
169,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp1atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,1.0,1.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
170,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp1atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,1.0,1.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
171,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp1atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,1.0,1.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
172,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,1.5,1.5,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
173,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,1.5,1.5,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
174,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,1.5,1.5,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
175,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp2atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,2.0,2.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
176,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp2atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,2.0,2.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
177,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp2atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,2.0,2.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
178,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp3atr__h12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,3.0,3.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
179,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp3atr__h36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,3.0,3.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
180,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__sl1atr__tp3atr__h72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,1.0,3.0,3.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
181,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,1.0,2.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
182,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,1.0,2.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
183,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,1.0,2.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
184,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,1.5,3.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
185,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,1.5,3.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
186,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,1.5,3.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
187,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp2atr__h12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,2.0,4.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
188,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp2atr__h36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,2.0,4.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
189,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp2atr__h72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,2.0,4.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
190,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp3atr__h12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,3.0,6.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
191,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp3atr__h36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,3.0,6.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
192,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.5atr__tp3atr__h72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.5,3.0,6.0,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
193,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1atr__h12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.75,1.0,1.3333333333333333,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
194,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1atr__h36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.75,1.0,1.3333333333333333,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
195,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1atr__h72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.75,1.0,1.3333333333333333,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
196,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.75,1.5,2.0,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
197,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__sl0.75atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.75,1.5,2.0,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
