axis,path,is_trade_ledger,symbol_col,pnl_col,strategy_col,entry_ts_col,exit_ts_col,path_score
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\topmix_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\topmix_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\v3mix07_single_q4_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\v3mix07_single_q4_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\v3n02_q4_exclusion_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\v3n02_q4_exclusion_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\v3_next_dev_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\v3_next_dev_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\v3_topmix2_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\v3_topmix2_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\pivot_v4r05_2026_quarter_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\v4r05_2026_quarter_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_2026_QUARTER_VALIDATION_V1_1_SKIP_EMPTY\v4r05_2026_quarter_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\pivot_v4r05_single_q4_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\v4r05_single_q4_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4R05_SINGLE_RETEST_Q4_V1_2_1_MEMFIX\v4r05_single_q4_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\v4_next_dev_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\v4_next_dev_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\pivot_v4_topparam_refine_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\v4_topparam_refine_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_TOPPARAM_REFINE_V1_1_INDEPENDENT_BASELINE\v4_topparam_refine_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\pivot_v5m01_single_q4_2026_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\v5m01_single_q4_2026_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5M01_SINGLE_RETEST_Q4_2026_V1_2\v5m01_single_q4_2026_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\pivot_v5_next_2026_quarter_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\v5_next_2026_quarter_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_NEXT_DEV_2026_QUARTER_V1_0\v5_next_2026_quarter_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\pivot_v5_topmix_2026_quarter_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\v5_topmix_2026_quarter_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V5_TOPMIX_2026_QUARTER_V1_1_FIXED\v5_topmix_2026_quarter_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_delta_vs_same_period_baseline_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_mtm_close_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_mtm_worstbar_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_mtm_worstbar_max_drawdown_pct.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\pivot_v6_new_axis_filters_official_cd_value.csv,False,,,,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\v6_new_axis_filters_summary_compact.csv,False,,,strategy,,,-30.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V6_NEW_AXIS_FILTERS_V1_0_2_COMPARE_FIX\v6_new_axis_filters_summary_full.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN_DEV_V1_4\short_main_dev_v1_4_summary.csv,False,,,strategy,,,-35.0
long_max2,C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN_MDD10_AGGR_V01_Q4_REGIME_CHECK_V4_3\period_rank_mdd10_cd.csv,False,,,strategy,,,-35.0
